TransactionID,TransactionDT,TransactionAmt,ProductCD,addr1,addr2,customer_id,ts,channel,risk_score
3154915,3215990,108.55,W,220.0,87.0,C09933,2016-08-08 05:19:50,in_person,0.22
3155075,3240555,26.03,W,203.0,87.0,C07297,2016-08-08 12:09:15,in_person,0.04
3155163,3245703,108.01,W,264.0,87.0,C09933,2016-08-08 13:35:03,in_person,0.13
3155491,3253495,29.95,W,204.0,87.0,C08623,2016-08-08 15:44:55,in_person,0.17
3155534,3254400,57.9,W,264.0,87.0,C09933,2016-08-08 16:00:00,in_person,0.19
3155847,3259459,57.94,W,264.0,87.0,C09933,2016-08-08 17:24:19,in_person,0.12
3155866,3259753,18.98,W,143.0,87.0,C12382,2016-08-08 17:29:13,in_person,0.06
3155924,3260633,200.06,W,264.0,87.0,C09933,2016-08-08 17:43:53,in_person,0.22
3155988,3261782,149.97,W,299.0,87.0,C08623,2016-08-08 18:03:02,in_person,0.03
3156014,3262193,35.92,W,264.0,87.0,C09933,2016-08-08 18:09:53,in_person,0.21
3156075,3263332,74.95,H,264.0,87.0,C09933,2016-08-08 18:28:52,online,0.08
3156411,3268554,28.93,W,264.0,87.0,C09933,2016-08-08 19:55:54,in_person,0.19
3156418,3268736,88.02,W,264.0,87.0,C09933,2016-08-08 19:58:56,in_person,0.25
3156450,3269170,115.0,W,264.0,87.0,C09933,2016-08-08 20:06:10,in_person,0.05
3156681,3272778,50.09,R,264.0,87.0,C09933,2016-08-08 21:06:18,online,0.22
3156827,3274597,50.88,W,264.0,87.0,C09933,2016-08-08 21:36:37,in_person,0.06
3156959,3276702,114.96,W,327.0,87.0,C08623,2016-08-08 22:11:42,in_person,0.13
3157061,3278310,105.09,W,264.0,87.0,C09933,2016-08-08 22:38:30,in_person,0.15
3157238,3281085,161.0,W,204.0,87.0,C07297,2016-08-08 23:24:45,in_person,0.12
3157386,3283529,159.93,W,264.0,87.0,C09933,2016-08-09 00:05:29,in_person,0.16
3157456,3284620,34.03,W,220.0,87.0,C08623,2016-08-09 00:23:40,in_person,0.35
3157502,3285391,87.48,W,387.0,87.0,C09933,2016-08-09 00:36:31,in_person,0.13
3157670,3288134,57.91,W,264.0,87.0,C09933,2016-08-09 01:22:14,in_person,0.05
3157751,3289873,28.91,W,269.0,87.0,C08623,2016-08-09 01:51:13,in_person,0.05
3157890,3292741,140.02,W,264.0,87.0,C09933,2016-08-09 02:39:01,in_person,0.14
3157917,3293380,24.95,W,315.0,87.0,C09933,2016-08-09 02:49:40,in_person,0.24
3158301,3323835,107.02,W,123.0,87.0,C12382,2016-08-09 11:17:15,in_person,0.06
3158394,3332075,56.58,W,337.0,87.0,C07297,2016-08-09 13:34:35,in_person,0.04
3158612,3339055,150.91,W,204.0,87.0,C07297,2016-08-09 15:30:55,in_person,0.01
3158621,3339283,107.97,W,191.0,87.0,C12382,2016-08-09 15:34:43,in_person,0.16
3158624,3339379,116.93,W,122.0,87.0,C12382,2016-08-09 15:36:19,in_person,0.12
3158851,3344145,58.93,W,472.0,87.0,C08623,2016-08-09 16:55:45,in_person,0.15
3158887,3344688,38.99,W,264.0,87.0,C09933,2016-08-09 17:04:48,in_person,0.21
3159021,3346945,29.02,W,264.0,87.0,C09933,2016-08-09 17:42:25,in_person,0.14
3159052,3347440,100.04,W,337.0,87.0,C08623,2016-08-09 17:50:40,in_person,0.17
3159520,3354762,441.03,W,143.0,87.0,C08623,2016-08-09 19:52:42,in_person,0.1
3160124,3363935,58.0,W,264.0,87.0,C09933,2016-08-09 22:25:35,in_person,0.12
3160285,3366400,57.88,W,264.0,87.0,C09933,2016-08-09 23:06:40,in_person,0.24
3160400,3368505,159.93,W,264.0,87.0,C12382,2016-08-09 23:41:45,in_person,0.15
3160427,3368789,210.87,W,299.0,87.0,C08623,2016-08-09 23:46:29,in_person,0.24
3160465,3369310,68.01,W,264.0,87.0,C09933,2016-08-09 23:55:10,in_person,0.13
3160533,3370368,97.99,W,264.0,87.0,C09933,2016-08-10 00:12:48,in_person,0.04
3160611,3371606,35.92,W,264.0,87.0,C09933,2016-08-10 00:33:26,in_person,0.08
3160644,3372311,48.94,W,264.0,87.0,C09933,2016-08-10 00:45:11,in_person,0.02
3160662,3372739,50.09,W,264.0,87.0,C09933,2016-08-10 00:52:19,in_person,0.07
3160698,3373483,77.95,W,264.0,87.0,C09933,2016-08-10 01:04:43,in_person,0.1
3160913,3378059,14.01,C,,,C08106,2016-08-10 02:20:59,online,0.48
3161022,3380998,107.86,W,264.0,87.0,C09933,2016-08-10 03:09:58,in_person,0.19
3161063,3382038,78.93,W,264.0,87.0,C09933,2016-08-10 03:27:18,in_person,0.03
3161207,3387793,38.98,W,264.0,87.0,C09933,2016-08-10 05:03:13,in_person,0.16
3161467,3418508,57.87,W,264.0,87.0,C09933,2016-08-10 13:35:08,in_person,0.1
3161660,3424475,235.08,W,264.0,87.0,C09933,2016-08-10 15:14:35,in_person,0.07
3162002,3431260,113.06,W,272.0,87.0,C12382,2016-08-10 17:07:40,in_person,0.12
3162189,3434605,62.03,W,315.0,87.0,C08623,2016-08-10 18:03:25,in_person,0.05
3162383,3437632,57.96,W,264.0,87.0,C09933,2016-08-10 18:53:52,in_person,0.19
3162397,3437864,4.96,S,330.0,87.0,C08623,2016-08-10 18:57:44,online,0.2
3162401,3437983,4.98,S,330.0,87.0,C08623,2016-08-10 18:59:43,online,0.37
3162538,3440459,170.92,W,264.0,87.0,C12382,2016-08-10 19:40:59,in_person,0.01
3162921,3446795,594.93,W,299.0,87.0,C08623,2016-08-10 21:26:35,in_person,0.04
3163023,3448184,226.02,W,251.0,87.0,C09933,2016-08-10 21:49:44,in_person,0.23
3163219,3451150,21.7,C,,,C08106,2016-08-10 22:39:10,online,0.08
3163332,3453105,445.06,W,264.0,87.0,C09933,2016-08-10 23:11:45,in_person,0.33
3163347,3453292,334.99,W,264.0,87.0,C09933,2016-08-10 23:14:52,in_person,0.06
3163356,3453530,28.92,W,387.0,87.0,C09933,2016-08-10 23:18:50,in_person,0.22
3163429,3454885,225.97,W,264.0,87.0,C09933,2016-08-10 23:41:25,in_person,0.05
3163440,3455028,335.02,W,264.0,87.0,C09933,2016-08-10 23:43:48,in_person,0.05
3163531,3456502,244.68,W,231.0,87.0,C08623,2016-08-11 00:08:22,in_person,0.08
3163547,3456901,344.96,W,299.0,87.0,C08623,2016-08-11 00:15:01,in_person,0.28
3163770,3461467,405.15,W,220.0,87.0,C08623,2016-08-11 01:31:07,in_person,0.13
3163814,3462646,108.87,W,264.0,87.0,C09933,2016-08-11 01:50:46,in_person,0.04
3163891,3464507,97.96,W,264.0,87.0,C09933,2016-08-11 02:21:47,in_person,0.21
3164065,3469407,58.04,W,264.0,87.0,C09933,2016-08-11 03:43:27,in_person,0.1
3164227,3478691,57.91,W,264.0,87.0,C09933,2016-08-11 06:18:11,in_person,0.13
3164275,3485816,58.88,W,299.0,87.0,C09933,2016-08-11 08:16:56,in_person,0.07
3164382,3503072,107.87,W,264.0,87.0,C09933,2016-08-11 13:04:32,in_person,0.2
3164669,3512346,25.91,W,204.0,87.0,C12382,2016-08-11 15:39:06,in_person,0.23
3164739,3513611,30.99,W,264.0,87.0,C09933,2016-08-11 16:00:11,in_person,0.02
3164918,3516954,524.9,W,264.0,87.0,C08623,2016-08-11 16:55:54,in_person,0.2
3165196,3521912,90.39,C,,,C08106,2016-08-11 18:18:32,online,0.79
3165262,3522960,445.08,W,204.0,87.0,C08623,2016-08-11 18:36:00,in_person,0.09
3165369,3524759,39.04,W,315.0,87.0,C08623,2016-08-11 19:05:59,in_person,0.11
3165426,3525425,39.09,W,264.0,87.0,C09933,2016-08-11 19:17:05,in_person,0.13
3165476,3526309,47.9,W,272.0,87.0,C12382,2016-08-11 19:31:49,in_person,0.06
3165477,3526324,34.0,W,264.0,87.0,C09933,2016-08-11 19:32:04,in_person,0.04
3165512,3526800,34.05,W,264.0,87.0,C09933,2016-08-11 19:40:00,in_person,0.11
3165721,3530392,48.99,W,204.0,87.0,C12382,2016-08-11 20:39:52,in_person,0.25
3166231,3538233,57.87,W,264.0,87.0,C09933,2016-08-11 22:50:33,in_person,0.03
3166403,3541240,4.0,C,,,C08106,2016-08-11 23:40:40,online,0.15
3166476,3542463,59.01,W,272.0,87.0,C08623,2016-08-12 00:01:03,in_person,0.11
3166542,3543624,159.95,W,264.0,87.0,C09933,2016-08-12 00:20:24,in_person,0.07
3166593,3544650,430.07,W,310.0,87.0,C12382,2016-08-12 00:37:30,in_person,0.11
3166879,3550701,48.87,W,264.0,87.0,C09933,2016-08-12 02:18:21,in_person,0.02
3166972,3553333,68.93,W,264.0,87.0,C09933,2016-08-12 03:02:13,in_person,0.14
3167224,3569659,116.98,W,122.0,87.0,C08623,2016-08-12 07:34:19,in_person,0.06
3167288,3586761,234.02,W,264.0,87.0,C09933,2016-08-12 12:19:21,in_person,0.03
3167415,3592942,25.92,W,204.0,87.0,C08623,2016-08-12 14:02:22,in_person,0.21
3167448,3593906,226.07,W,264.0,87.0,C09933,2016-08-12 14:18:26,in_person,0.15
3167496,3595480,57.95,W,264.0,87.0,C09933,2016-08-12 14:44:40,in_person,0.02
3167600,3598203,36.99,W,264.0,87.0,C09933,2016-08-12 15:30:03,in_person,0.04
3167642,3599243,77.86,W,184.0,87.0,C08623,2016-08-12 15:47:23,in_person,0.02
3167814,3603101,116.91,W,264.0,87.0,C09933,2016-08-12 16:51:41,in_person,0.09
3167878,3604126,141.98,W,264.0,87.0,C09933,2016-08-12 17:08:46,in_person,0.05
3168007,3606554,26.0,W,264.0,87.0,C09933,2016-08-12 17:49:14,in_person,0.04
3168055,3607272,170.96,W,264.0,87.0,C09933,2016-08-12 18:01:12,in_person,0.04
3168227,3610581,49.07,W,264.0,87.0,C12382,2016-08-12 18:56:21,in_person,0.07
3168231,3610605,117.09,W,264.0,87.0,C09933,2016-08-12 18:56:45,in_person,0.26
3168256,3611151,116.92,W,299.0,87.0,C08623,2016-08-12 19:05:51,in_person,0.24
3168271,3611423,130.49,W,315.0,87.0,C08623,2016-08-12 19:10:23,in_person,0.2
3168502,3615353,107.91,W,264.0,87.0,C09933,2016-08-12 20:15:53,in_person,0.06
3168598,3617390,83.9,W,205.0,87.0,C07297,2016-08-12 20:49:50,in_person,0.06
3168719,3619209,378.45,W,264.0,87.0,C12382,2016-08-12 21:20:09,in_person,0.08
3168800,3620469,48.98,W,299.0,87.0,C12382,2016-08-12 21:41:09,in_person,0.15
3168936,3622917,47.86,W,177.0,87.0,C08623,2016-08-12 22:21:57,in_person,0.09
3169000,3623938,54.01,W,264.0,87.0,C09933,2016-08-12 22:38:58,in_person,0.04
3169008,3624007,966.99,W,264.0,87.0,C09933,2016-08-12 22:40:07,in_person,0.04
3169322,3629501,33.96,W,205.0,87.0,C09933,2016-08-13 00:11:41,in_person,0.22
3169388,3630638,370.14,W,264.0,87.0,C09933,2016-08-13 00:30:38,in_person,0.13
3169424,3631121,149.94,W,330.0,87.0,C08623,2016-08-13 00:38:41,in_person,0.05
3169487,3632437,58.92,W,469.0,87.0,C08623,2016-08-13 01:00:37,in_person,0.19
3169720,3637972,68.93,W,264.0,87.0,C09933,2016-08-13 02:32:52,in_person,0.31
3169778,3639933,1680.54,W,264.0,87.0,C09933,2016-08-13 03:05:33,in_person,0.68
3169876,3643777,57.93,W,177.0,87.0,C08623,2016-08-13 04:09:37,in_person,0.01
3169905,3645490,108.01,W,264.0,87.0,C09933,2016-08-13 04:38:10,in_person,0.01
3169914,3646037,117.09,W,272.0,87.0,C08623,2016-08-13 04:47:17,in_person,0.15
3170496,3686832,59.06,W,264.0,87.0,C09933,2016-08-13 16:07:12,in_person,0.48
3170516,3687188,42.87,W,264.0,87.0,C09933,2016-08-13 16:13:08,in_person,0.05
3170630,3689302,87.88,W,264.0,87.0,C09933,2016-08-13 16:48:22,in_person,0.04
3170658,3689949,35.91,W,264.0,87.0,C09933,2016-08-13 16:59:09,in_person,0.11
3170677,3690413,33.3,C,,,C08106,2016-08-13 17:06:53,online,0.18
3170721,3691157,49.0,W,299.0,87.0,C08623,2016-08-13 17:19:17,in_person,0.01
3170733,3691396,28.98,W,264.0,87.0,C09933,2016-08-13 17:23:16,in_person,0.09
3170792,3692506,21.48,C,,,C08106,2016-08-13 17:41:46,online,0.08
3170896,3694016,54.43,W,264.0,87.0,C09933,2016-08-13 18:06:56,in_person,0.09
3171110,3697759,54.48,W,204.0,87.0,C08623,2016-08-13 19:09:19,in_person,0.13
3171381,3702094,35.86,W,264.0,87.0,C09933,2016-08-13 20:21:34,in_person,0.23
3171428,3702844,57.99,W,264.0,87.0,C09933,2016-08-13 20:34:04,in_person,0.03
3171430,3702895,58.98,W,299.0,87.0,C08623,2016-08-13 20:34:55,in_person,0.09
3171445,3703158,444.96,W,264.0,87.0,C09933,2016-08-13 20:39:18,in_person,0.19
3171455,3703311,57.89,W,264.0,87.0,C09933,2016-08-13 20:41:51,in_person,0.15
3171765,3708555,54.08,W,299.0,87.0,C08623,2016-08-13 22:09:15,in_person,0.03
3171835,3709901,104.03,W,264.0,87.0,C09933,2016-08-13 22:31:41,in_person,0.1
3172132,3715205,107.04,W,264.0,87.0,C09933,2016-08-14 00:00:05,in_person,0.03
3172153,3715463,117.09,W,181.0,87.0,C08623,2016-08-14 00:04:23,in_person,0.07
3172183,3715960,107.06,W,264.0,87.0,C09933,2016-08-14 00:12:40,in_person,0.3
3172278,3717926,57.86,W,337.0,87.0,C12382,2016-08-14 00:45:26,in_person,0.18
3172408,3720081,12.58,W,264.0,87.0,C09933,2016-08-14 01:21:21,in_person,0.11
3172456,3721242,102.68,C,,,C08106,2016-08-14 01:40:42,online,0.78
3172482,3721909,28.92,W,436.0,87.0,C08623,2016-08-14 01:51:49,in_person,0.05
3172527,3723044,226.08,W,264.0,87.0,C09933,2016-08-14 02:10:44,in_person,0.02
3172536,3723208,97.01,W,126.0,87.0,C08623,2016-08-14 02:13:28,in_person,0.13
3172861,3735972,57.98,W,264.0,87.0,C09933,2016-08-14 05:46:12,in_person,0.16
3173112,3765488,39.06,W,264.0,87.0,C09933,2016-08-14 13:58:08,in_person,0.04
3173155,3767367,57.96,W,264.0,87.0,C09933,2016-08-14 14:29:27,in_person,0.03
3173190,3768488,207.93,W,325.0,87.0,C08623,2016-08-14 14:48:08,in_person,0.07
3173269,3770868,58.93,W,264.0,87.0,C09933,2016-08-14 15:27:48,in_person,0.35
3173288,3771382,49.01,W,264.0,87.0,C09933,2016-08-14 15:36:22,in_person,0.02
3173360,3772707,57.89,W,264.0,87.0,C09933,2016-08-14 15:58:27,in_person,0.04
3173581,3776952,34.03,W,387.0,87.0,C09933,2016-08-14 17:09:12,in_person,0.19
3173603,3777392,87.91,W,264.0,87.0,C09933,2016-08-14 17:16:32,in_person,0.01
3173620,3777601,47.96,W,444.0,87.0,C08623,2016-08-14 17:20:01,in_person,0.02
3173632,3777833,335.0,W,264.0,87.0,C09933,2016-08-14 17:23:53,in_person,0.17
3173724,3779175,500.2,W,184.0,87.0,C08623,2016-08-14 17:46:15,in_person,0.09
3173728,3779223,76.99,W,310.0,87.0,C08623,2016-08-14 17:47:03,in_person,0.11
3173784,3780075,81.96,W,251.0,87.0,C08623,2016-08-14 18:01:15,in_person,0.02
3173850,3781205,104.05,W,485.0,87.0,C08623,2016-08-14 18:20:05,in_person,0.05
3173886,3781816,104.04,W,485.0,87.0,C08623,2016-08-14 18:30:16,in_person,0.02
3173893,3781865,57.88,W,264.0,87.0,C09933,2016-08-14 18:31:05,in_person,0.44
3173942,3782545,209.96,W,264.0,87.0,C09933,2016-08-14 18:42:25,in_person,0.25
3173954,3782841,82.02,W,264.0,87.0,C09933,2016-08-14 18:47:21,in_person,0.24
3173964,3783071,1700.81,W,264.0,87.0,C09933,2016-08-14 18:51:11,in_person,0.1
3174001,3783732,146.96,W,181.0,87.0,C08623,2016-08-14 19:02:12,in_person,0.06
3174009,3783825,140.03,W,264.0,87.0,C09933,2016-08-14 19:03:45,in_person,0.01
3174010,3783834,108.01,W,264.0,87.0,C09933,2016-08-14 19:03:54,in_person,0.01
3174042,3784201,209.95,W,264.0,87.0,C09933,2016-08-14 19:10:01,in_person,0.04
3174086,3784798,49.07,W,264.0,87.0,C08623,2016-08-14 19:19:58,in_person,0.09
3174112,3785126,171.05,W,387.0,87.0,C09933,2016-08-14 19:25:26,in_person,0.09
3174240,3787322,87.06,W,387.0,87.0,C09933,2016-08-14 20:02:02,in_person,0.25
3174512,3791690,107.94,W,122.0,87.0,C08623,2016-08-14 21:14:50,in_person,0.16
3174513,3791743,47.93,W,485.0,87.0,C08623,2016-08-14 21:15:43,in_person,0.06
3174528,3792133,56.95,W,251.0,87.0,C08623,2016-08-14 21:22:13,in_person,0.1
3174538,3792338,107.9,W,315.0,87.0,C08623,2016-08-14 21:25:38,in_person,0.02
3174555,3792650,58.99,W,204.0,87.0,C08623,2016-08-14 21:30:50,in_person,0.06
3174693,3794820,76.97,W,204.0,87.0,C08623,2016-08-14 22:07:00,in_person,0.01
3174743,3795639,48.94,W,264.0,87.0,C09933,2016-08-14 22:20:39,in_person,0.03
3174875,3797961,57.95,W,264.0,87.0,C09933,2016-08-14 22:59:21,in_person,0.21
3174941,3799136,170.96,W,325.0,87.0,C09933,2016-08-14 23:18:56,in_person,0.69
3174962,3799598,95.01,W,264.0,87.0,C09933,2016-08-14 23:26:38,in_person,0.23
3174982,3800007,246.87,W,231.0,87.0,C08623,2016-08-14 23:33:27,in_person,0.09
3175240,3804970,36.04,W,264.0,87.0,C09933,2016-08-15 00:56:10,in_person,0.06
3175290,3805994,546.06,W,444.0,87.0,C09933,2016-08-15 01:13:14,in_person,0.41
3175337,3807192,77.0,W,310.0,87.0,C08623,2016-08-15 01:33:12,in_person,0.12
3175377,3808110,82.36,W,184.0,87.0,C08623,2016-08-15 01:48:30,in_person,0.17
3175393,3808600,52.85,C,,,C08106,2016-08-15 01:56:40,online,0.33
3175510,3811426,51.21,C,,,C08106,2016-08-15 02:43:46,online,0.31
3175521,3811815,58.92,W,264.0,87.0,C09933,2016-08-15 02:50:15,in_person,0.01
3175537,3812101,36.21,C,,,C08106,2016-08-15 02:55:01,online,0.05
3175706,3818791,117.0,W,264.0,87.0,C08623,2016-08-15 04:46:31,in_person,0.06
3175713,3819145,25.5,C,,,C08106,2016-08-15 04:52:25,online,0.01
3175885,3843216,159.93,W,315.0,87.0,C09933,2016-08-15 11:33:36,in_person,0.16
3175971,3850059,86.98,W,310.0,87.0,C08623,2016-08-15 13:27:39,in_person,0.03
3175972,3850083,86.92,W,310.0,87.0,C08623,2016-08-15 13:28:03,in_person,0.08
3176684,3866383,86.93,W,337.0,87.0,C12382,2016-08-15 17:59:43,in_person,0.1
3176883,3869579,83.64,C,,,C11891,2016-08-15 18:52:59,online,0.04
3177278,3876216,1330.97,W,433.0,87.0,C09933,2016-08-15 20:43:36,in_person,0.69
3177356,3877588,47.9,W,264.0,87.0,C09933,2016-08-15 21:06:28,in_person,0.07
3177415,3878350,264.94,W,264.0,87.0,C09933,2016-08-15 21:19:10,in_person,0.19
3177688,3882340,48.96,W,126.0,87.0,C08623,2016-08-15 22:25:40,in_person,0.34
3177700,3882480,107.89,W,264.0,87.0,C09933,2016-08-15 22:28:00,in_person,0.14
3177920,3886348,31.03,W,264.0,87.0,C09933,2016-08-15 23:32:28,in_person,0.16
3178220,3892191,237.5,W,325.0,87.0,C08623,2016-08-16 01:09:51,in_person,0.2
3178262,3893289,82.86,W,264.0,87.0,C09933,2016-08-16 01:28:09,in_person,0.02
3178362,3895645,49.06,W,299.0,87.0,C08623,2016-08-16 02:07:25,in_person,0.24
3178662,3904905,48.96,W,205.0,87.0,C08623,2016-08-16 04:41:45,in_person,0.23
3178812,3918748,964.94,W,264.0,87.0,C09933,2016-08-16 08:32:28,in_person,0.07
3178842,3929276,186.07,W,204.0,87.0,C12382,2016-08-16 11:27:56,in_person,0.01
3179044,3940263,35.92,W,264.0,87.0,C09933,2016-08-16 14:31:03,in_person,0.08
3179059,3940731,15.93,W,264.0,87.0,C09933,2016-08-16 14:38:51,in_person,0.09
3179105,3941792,59.01,W,204.0,87.0,C12382,2016-08-16 14:56:32,in_person,0.39
3179136,3942499,108.0,W,264.0,87.0,C09933,2016-08-16 15:08:19,in_person,0.32
3179249,3945108,19.97,W,264.0,87.0,C09933,2016-08-16 15:51:48,in_person,0.01
3179587,3951740,107.93,W,264.0,87.0,C09933,2016-08-16 17:42:20,in_person,0.02
3179621,3952232,317.57,W,264.0,87.0,C09933,2016-08-16 17:50:32,in_person,0.22
3179740,3954411,1436.07,W,387.0,87.0,C09933,2016-08-16 18:26:51,in_person,0.62
3179888,3957101,117.04,W,264.0,87.0,C09933,2016-08-16 19:11:41,in_person,0.08
3180282,3963397,334.93,W,264.0,87.0,C09933,2016-08-16 20:56:37,in_person,0.04
3180293,3963521,48.94,W,325.0,87.0,C08623,2016-08-16 20:58:41,in_person,0.22
3180587,3968167,35.93,W,264.0,87.0,C09933,2016-08-16 22:16:07,in_person,0.26
3180868,3972853,171.08,W,264.0,87.0,C09933,2016-08-16 23:34:13,in_person,0.12
3180910,3973707,87.01,W,476.0,87.0,C08623,2016-08-16 23:48:27,in_person,0.19
3180970,3974814,107.92,W,264.0,87.0,C09933,2016-08-17 00:06:54,in_person,0.06
3181004,3975529,87.05,W,476.0,87.0,C08623,2016-08-17 00:18:49,in_person,0.17
3181104,3977714,171.02,W,272.0,87.0,C08623,2016-08-17 00:55:14,in_person,0.06
3181176,3978923,35.96,W,264.0,87.0,C09933,2016-08-17 01:15:23,in_person,0.04
3181381,3982906,47.99,W,264.0,87.0,C09933,2016-08-17 02:21:46,in_person,0.06
3181436,3984340,31.04,W,225.0,87.0,C12382,2016-08-17 02:45:40,in_person,0.05
3181609,3990403,226.03,W,251.0,87.0,C09933,2016-08-17 04:26:43,in_person,0.3
3181633,3991398,107.95,W,264.0,87.0,C09933,2016-08-17 04:43:18,in_person,0.35
3181648,3992116,115.0,W,428.0,87.0,C12382,2016-08-17 04:55:16,in_person,0.37
3181701,3995653,57.94,W,264.0,87.0,C09933,2016-08-17 05:54:13,in_person,0.06
3181706,3996298,57.98,W,264.0,87.0,C09933,2016-08-17 06:04:58,in_person,0.09
3181909,4024791,44.51,W,251.0,87.0,C08623,2016-08-17 13:59:51,in_person,0.24
3181924,4025360,41.43,W,251.0,87.0,C08623,2016-08-17 14:09:20,in_person,0.09
3182016,4027563,107.92,W,264.0,87.0,C09933,2016-08-17 14:46:03,in_person,0.04
3182206,4032367,58.91,W,205.0,87.0,C07297,2016-08-17 16:06:07,in_person,0.32
3182245,4033311,48.02,W,264.0,87.0,C12382,2016-08-17 16:21:51,in_person,0.1
3182291,4034002,116.92,W,325.0,87.0,C08623,2016-08-17 16:33:22,in_person,0.03
3182416,4036378,47.97,W,330.0,87.0,C08623,2016-08-17 17:12:58,in_person,0.16
3182431,4036600,12.66,C,,,C08106,2016-08-17 17:16:40,online,0.16
3182449,4036963,76.98,W,315.0,87.0,C08623,2016-08-17 17:22:43,in_person,0.03
3182503,4037841,24.01,W,315.0,87.0,C08623,2016-08-17 17:37:21,in_person,0.07
3182587,4039412,28.98,W,264.0,87.0,C09933,2016-08-17 18:03:32,in_person,0.02
3182610,4039830,6.0,W,476.0,87.0,C08623,2016-08-17 18:10:30,in_person,0.07
3182868,4044321,59.08,W,315.0,87.0,C08623,2016-08-17 19:25:21,in_person,0.1
3183048,4047359,108.48,W,264.0,87.0,C09933,2016-08-17 20:15:59,in_person,0.03
3183049,4047362,35.86,W,264.0,87.0,C09933,2016-08-17 20:16:02,in_person,0.07
3183204,4049779,117.07,W,264.0,87.0,C09933,2016-08-17 20:56:19,in_person,0.18
3183322,4051679,47.98,W,264.0,87.0,C09933,2016-08-17 21:27:59,in_person,0.08
3183342,4052028,92.04,W,177.0,87.0,C12382,2016-08-17 21:33:48,in_person,0.07
3183460,4054271,26.0,W,264.0,87.0,C09933,2016-08-17 22:11:11,in_person,0.12
3183464,4054284,108.96,W,264.0,87.0,C09933,2016-08-17 22:11:24,in_person,0.09
3183487,4054576,30.86,W,204.0,87.0,C12382,2016-08-17 22:16:16,in_person,0.09
3183551,4055702,485.01,W,204.0,87.0,C08623,2016-08-17 22:35:02,in_person,0.01
3183679,4057748,95.06,W,337.0,87.0,C12382,2016-08-17 23:09:08,in_person,0.07
3183697,4058001,108.57,W,337.0,87.0,C12382,2016-08-17 23:13:21,in_person,0.37
3183742,4058582,108.89,W,143.0,87.0,C12382,2016-08-17 23:23:02,in_person,0.15
3183783,4059320,106.95,W,337.0,87.0,C12382,2016-08-17 23:35:20,in_person,0.07
3183895,4061256,58.91,W,264.0,87.0,C09933,2016-08-18 00:07:36,in_person,0.21
3183988,4062752,59.01,W,264.0,87.0,C09933,2016-08-18 00:32:32,in_person,0.07
3184067,4064672,159.86,W,264.0,87.0,C09933,2016-08-18 01:04:32,in_person,0.29
3184159,4066718,99.99,H,264.0,87.0,C09933,2016-08-18 01:38:38,online,0.09
3184177,4067124,100.09,H,264.0,87.0,C09933,2016-08-18 01:45:24,online,0.08
3184202,4067583,100.0,H,264.0,87.0,C09933,2016-08-18 01:53:03,online,0.05
3184342,4070519,262.04,W,226.0,87.0,C12382,2016-08-18 02:41:59,in_person,0.02
3184354,4070676,135.97,W,264.0,87.0,C09933,2016-08-18 02:44:36,in_person,0.13
3184364,4070943,584.95,W,264.0,87.0,C09933,2016-08-18 02:49:03,in_person,0.04
3184408,4072498,57.9,W,264.0,87.0,C09933,2016-08-18 03:14:58,in_person,0.11
3184531,4076801,107.94,W,264.0,87.0,C09933,2016-08-18 04:26:41,in_person,0.12
3184553,4077686,47.98,W,264.0,87.0,C09933,2016-08-18 04:41:26,in_person,0.12
3184597,4080333,68.01,W,264.0,87.0,C09933,2016-08-18 05:25:33,in_person,0.18
3184692,4092945,15.91,W,485.0,87.0,C08623,2016-08-18 08:55:45,in_person,0.04
3184821,4109830,77.01,W,264.0,87.0,C09933,2016-08-18 13:37:10,in_person,0.1
3184998,4115304,57.96,W,264.0,87.0,C09933,2016-08-18 15:08:24,in_person,0.1
3185140,4118278,25.88,W,264.0,87.0,C09933,2016-08-18 15:57:58,in_person,0.19
3185167,4118914,31.61,C,,,C11891,2016-08-18 16:08:34,online,0.39
3185337,4122353,52.93,W,264.0,87.0,C09933,2016-08-18 17:05:53,in_person,0.24
3185399,4123504,34.06,W,231.0,87.0,C08623,2016-08-18 17:25:04,in_person,0.18
3185431,4124200,15.08,W,315.0,87.0,C08623,2016-08-18 17:36:40,in_person,0.35
3185646,4127813,117.01,W,330.0,87.0,C02923,2016-08-18 18:36:53,in_person,0.25
3185752,4129486,394.88,W,264.0,87.0,C09933,2016-08-18 19:04:46,in_person,0.05
3185961,4133052,29.51,W,181.0,87.0,C08623,2016-08-18 20:04:12,in_person,0.12
3186023,4134177,83.89,W,226.0,87.0,C12382,2016-08-18 20:22:57,in_person,0.16
3186127,4135959,68.86,W,264.0,87.0,C09933,2016-08-18 20:52:39,in_person,0.2
3186339,4139248,33.63,C,,,C08106,2016-08-18 21:47:28,online,0.01
3186360,4139606,36.03,W,264.0,87.0,C09933,2016-08-18 21:53:26,in_person,0.04
3186578,4142913,49.96,H,264.0,87.0,C09933,2016-08-18 22:48:33,online,0.23
3186701,4145128,59.07,W,315.0,87.0,C08623,2016-08-18 23:25:28,in_person,0.15
3186735,4145545,46.02,W,123.0,87.0,C12382,2016-08-18 23:32:25,in_person,0.08
3186746,4145686,391.24,W,143.0,87.0,C08623,2016-08-18 23:34:46,in_person,0.11
3187029,4150692,77.88,W,264.0,87.0,C09933,2016-08-19 00:58:12,in_person,0.04
