card_id,card_type
CARD_17227,payment_card
CARD_17346,payment_card
CARD_23484,payment_card
CARD_14356,payment_card
CARD_12471,payment_card
CARD_17871,payment_card
CARD_20673,payment_card
CARD_14099,payment_card
CARD_16028,payment_card
CARD_22466,payment_card
CARD_22085,payment_card
CARD_20925,payment_card
CARD_21026,payment_card
CARD_19685,payment_card
CARD_20885,payment_card
CARD_17881,payment_card
CARD_18351,payment_card
CARD_15715,payment_card
CARD_23161,payment_card
CARD_14681,payment_card
CARD_18626,payment_card
CARD_12172,payment_card
CARD_18356,payment_card
CARD_10349,payment_card
CARD_10223,payment_card
CARD_15745,payment_card
CARD_21016,payment_card
CARD_17914,payment_card
CARD_20269,payment_card
CARD_12822,payment_card
CARD_18280,payment_card
CARD_16282,payment_card
CARD_21162,payment_card
CARD_18534,payment_card
CARD_11981,payment_card
CARD_22003,payment_card
CARD_22822,payment_card
CARD_11263,payment_card
CARD_14498,payment_card
CARD_17933,payment_card
CARD_10228,payment_card
CARD_22808,payment_card
CARD_18341,payment_card
CARD_11133,payment_card
CARD_19591,payment_card
CARD_18587,payment_card
CARD_22513,payment_card
CARD_10387,payment_card
CARD_15658,payment_card
CARD_16774,payment_card
CARD_23180,payment_card
CARD_17445,payment_card
CARD_15374,payment_card
CARD_22964,payment_card
CARD_21023,payment_card
CARD_13022,payment_card
CARD_12180,payment_card
CARD_10632,payment_card
CARD_15703,payment_card
CARD_15360,payment_card
CARD_13566,payment_card
CARD_14875,payment_card
CARD_20061,payment_card
CARD_17143,payment_card
CARD_17718,payment_card
CARD_12393,payment_card
CARD_20946,payment_card
CARD_17063,payment_card
CARD_19698,payment_card
CARD_15795,payment_card
CARD_16649,payment_card
CARD_17111,payment_card
CARD_21243,payment_card
CARD_17380,payment_card
CARD_17780,payment_card
CARD_19128,payment_card
CARD_10509,payment_card
CARD_18074,payment_card
CARD_12070,payment_card
CARD_21934,payment_card
CARD_10821,payment_card
CARD_14559,payment_card
CARD_20758,payment_card
CARD_17860,payment_card
CARD_23086,payment_card
CARD_15313,payment_card
CARD_10159,payment_card
CARD_21211,payment_card
CARD_12583,payment_card
CARD_13189,payment_card
CARD_10082,payment_card
CARD_16457,payment_card
CARD_13272,payment_card
CARD_11986,payment_card
CARD_16547,payment_card
CARD_12067,payment_card
CARD_17223,payment_card
CARD_20643,payment_card
CARD_19045,payment_card
CARD_18043,payment_card
CARD_23229,payment_card
CARD_14158,payment_card
CARD_10583,payment_card
CARD_15214,payment_card
CARD_21403,payment_card
CARD_13927,payment_card
CARD_11800,payment_card
CARD_17164,payment_card
CARD_10809,payment_card
CARD_19447,payment_card
CARD_23385,payment_card
CARD_12015,payment_card
CARD_12423,payment_card
CARD_20927,payment_card
CARD_12398,payment_card
CARD_12755,payment_card
CARD_17987,payment_card
CARD_12510,payment_card
CARD_17889,payment_card
CARD_20687,payment_card
CARD_15043,payment_card
CARD_14541,payment_card
CARD_11510,payment_card
CARD_10130,payment_card
CARD_13382,payment_card
CARD_16328,payment_card
CARD_22309,payment_card
CARD_14653,payment_card
CARD_18633,payment_card
CARD_11078,payment_card
CARD_20975,payment_card
CARD_19732,payment_card
CARD_17775,payment_card
CARD_15405,payment_card
CARD_17264,payment_card
CARD_15430,payment_card
CARD_12699,payment_card
CARD_19639,payment_card
CARD_12664,payment_card
CARD_15011,payment_card
CARD_14380,payment_card
CARD_16481,payment_card
CARD_15443,payment_card
CARD_19956,payment_card
CARD_15465,payment_card
CARD_11227,payment_card
CARD_12958,payment_card
CARD_23001,payment_card
CARD_11429,payment_card
CARD_15716,payment_card
CARD_15371,payment_card
CARD_11471,payment_card
CARD_18176,payment_card
CARD_13357,payment_card
CARD_21704,payment_card
CARD_17754,payment_card
CARD_20974,payment_card
CARD_15750,payment_card
CARD_20468,payment_card
CARD_15766,payment_card
CARD_16325,payment_card
CARD_12644,payment_card
CARD_14464,payment_card
CARD_20147,payment_card
CARD_22341,payment_card
CARD_21909,payment_card
CARD_13105,payment_card
CARD_20578,payment_card
CARD_10910,payment_card
CARD_22666,payment_card
CARD_14208,payment_card
CARD_15473,payment_card
CARD_21634,payment_card
CARD_16815,payment_card
CARD_22209,payment_card
CARD_14579,payment_card
CARD_13399,payment_card
CARD_16711,payment_card
CARD_14979,payment_card
CARD_17148,payment_card
CARD_18417,payment_card
CARD_21069,payment_card
CARD_15665,payment_card
CARD_22648,payment_card
CARD_21106,payment_card
CARD_10267,payment_card
CARD_18975,payment_card
CARD_23480,payment_card
CARD_16798,payment_card
CARD_10319,payment_card
CARD_23267,payment_card
CARD_18645,payment_card
CARD_15898,payment_card
CARD_20139,payment_card
CARD_17179,payment_card
CARD_18794,payment_card
CARD_14496,payment_card
CARD_18390,payment_card
CARD_13873,payment_card
CARD_22828,payment_card
CARD_15744,payment_card
CARD_18149,payment_card
CARD_20276,payment_card
CARD_14103,payment_card
CARD_11458,payment_card
CARD_22072,payment_card
CARD_14646,payment_card
CARD_12430,payment_card
CARD_20336,payment_card
CARD_15970,payment_card
CARD_15969,payment_card
CARD_10698,payment_card
CARD_23074,payment_card
CARD_22703,payment_card
CARD_22476,payment_card
CARD_22381,payment_card
CARD_21808,payment_card
CARD_21421,payment_card
CARD_12256,payment_card
CARD_14275,payment_card
CARD_20668,payment_card
CARD_21818,payment_card
CARD_19277,payment_card
CARD_14031,payment_card
CARD_17253,payment_card
CARD_12595,payment_card
CARD_21068,payment_card
CARD_22392,payment_card
CARD_23061,payment_card
CARD_15310,payment_card
CARD_18372,payment_card
CARD_19684,payment_card
CARD_13369,payment_card
CARD_16907,payment_card
CARD_14321,payment_card
CARD_16043,payment_card
CARD_17767,payment_card
CARD_17745,payment_card
CARD_15758,payment_card
CARD_10084,payment_card
CARD_17347,payment_card
CARD_18666,payment_card
CARD_15823,payment_card
CARD_11222,payment_card
CARD_18248,payment_card
CARD_14346,payment_card
CARD_12479,payment_card
CARD_15900,payment_card
CARD_14112,payment_card
CARD_21254,payment_card
CARD_22727,payment_card
CARD_21677,payment_card
CARD_13939,payment_card
CARD_13959,payment_card
CARD_18424,payment_card
CARD_13632,payment_card
CARD_17779,payment_card
CARD_15635,payment_card
CARD_13911,payment_card
CARD_13110,payment_card
CARD_21386,payment_card
CARD_14412,payment_card
CARD_17259,payment_card
CARD_22830,payment_card
CARD_14689,payment_card
CARD_19190,payment_card
CARD_14133,payment_card
CARD_10586,payment_card
CARD_14192,payment_card
CARD_17338,payment_card
CARD_15666,payment_card
CARD_12044,payment_card
CARD_22551,payment_card
CARD_19433,payment_card
CARD_12149,payment_card
CARD_13732,payment_card
CARD_13900,payment_card
CARD_10958,payment_card
CARD_15554,payment_card
CARD_17160,payment_card
CARD_15067,payment_card
CARD_16627,payment_card
CARD_13240,payment_card
CARD_11603,payment_card
CARD_14225,payment_card
CARD_15426,payment_card
CARD_23343,payment_card
CARD_20357,payment_card
CARD_12438,payment_card
CARD_19298,payment_card
CARD_18670,payment_card
CARD_20178,payment_card
CARD_21267,payment_card
CARD_22696,payment_card
CARD_10162,payment_card
CARD_21572,payment_card
CARD_18056,payment_card
CARD_17937,payment_card
CARD_22027,payment_card
CARD_20554,payment_card
CARD_12309,payment_card
CARD_21422,payment_card
CARD_13444,payment_card
CARD_23081,payment_card
CARD_14135,payment_card
CARD_18062,payment_card
CARD_10796,payment_card
CARD_19154,payment_card
CARD_10912,payment_card
CARD_14854,payment_card
CARD_12754,payment_card
CARD_21115,payment_card
CARD_16201,payment_card
CARD_19192,payment_card
CARD_21050,payment_card
CARD_13809,payment_card
CARD_15075,payment_card
CARD_11481,payment_card
CARD_17910,payment_card
CARD_20322,payment_card
CARD_19556,payment_card
CARD_13410,payment_card
CARD_13485,payment_card
CARD_14727,payment_card
CARD_10601,payment_card
CARD_11920,payment_card
CARD_14719,payment_card
CARD_13996,payment_card
CARD_16405,payment_card
CARD_22031,payment_card
CARD_17334,payment_card
CARD_12458,payment_card
CARD_20143,payment_card
CARD_18961,payment_card
CARD_14060,payment_card
CARD_14436,payment_card
CARD_17110,payment_card
CARD_11811,payment_card
CARD_17786,payment_card
CARD_17954,payment_card
CARD_21372,payment_card
CARD_18695,payment_card
CARD_21301,payment_card
CARD_14862,payment_card
CARD_17482,payment_card
CARD_11543,payment_card
CARD_11009,payment_card
CARD_14229,payment_card
CARD_17542,payment_card
CARD_13269,payment_card
CARD_10946,payment_card
CARD_15187,payment_card
CARD_19178,payment_card
CARD_18490,payment_card
CARD_12229,payment_card
CARD_19165,payment_card
CARD_17533,payment_card
CARD_18023,payment_card
CARD_16233,payment_card
CARD_21979,payment_card
CARD_22621,payment_card
CARD_13628,payment_card
CARD_13870,payment_card
CARD_14144,payment_card
CARD_22179,payment_card
CARD_10436,payment_card
CARD_12186,payment_card
CARD_19596,payment_card
CARD_13921,payment_card
CARD_22502,payment_card
CARD_20645,payment_card
CARD_20241,payment_card
CARD_19937,payment_card
CARD_17804,payment_card
CARD_16042,payment_card
CARD_19426,payment_card
CARD_14740,payment_card
CARD_21448,payment_card
CARD_16472,payment_card
CARD_13509,payment_card
CARD_14359,payment_card
CARD_12657,payment_card
CARD_18803,payment_card
CARD_20351,payment_card
CARD_10284,payment_card
CARD_19998,payment_card
CARD_22435,payment_card
CARD_21938,payment_card
CARD_22978,payment_card
CARD_11438,payment_card
CARD_17714,payment_card
CARD_19749,payment_card
CARD_16727,payment_card
CARD_16626,payment_card
CARD_22952,payment_card
CARD_14463,payment_card
CARD_14180,payment_card
CARD_11681,payment_card
CARD_16715,payment_card
CARD_14113,payment_card
CARD_16806,payment_card
CARD_10735,payment_card
CARD_15204,payment_card
CARD_10249,payment_card
CARD_10645,payment_card
CARD_22701,payment_card
CARD_18450,payment_card
CARD_20157,payment_card
CARD_11893,payment_card
CARD_12818,payment_card
CARD_11963,payment_card
CARD_22049,payment_card
CARD_22196,payment_card
CARD_20182,payment_card
CARD_15107,payment_card
CARD_19860,payment_card
CARD_16277,payment_card
CARD_13725,payment_card
CARD_17078,payment_card
CARD_12455,payment_card
CARD_14733,payment_card
CARD_16734,payment_card
CARD_19280,payment_card
CARD_13591,payment_card
CARD_10415,payment_card
CARD_15336,payment_card
CARD_11846,payment_card
CARD_20047,payment_card
CARD_18892,payment_card
CARD_14030,payment_card
CARD_21705,payment_card
CARD_20190,payment_card
CARD_23172,payment_card
CARD_14641,payment_card
CARD_21762,payment_card
CARD_14904,payment_card
CARD_20328,payment_card
CARD_13793,payment_card
CARD_15156,payment_card
CARD_15951,payment_card
CARD_15481,payment_card
CARD_16074,payment_card
CARD_14881,payment_card
CARD_21832,payment_card
CARD_19602,payment_card
CARD_18513,payment_card
CARD_11361,payment_card
CARD_18032,payment_card
CARD_13618,payment_card
CARD_19566,payment_card
CARD_16844,payment_card
CARD_15972,payment_card
CARD_15168,payment_card
CARD_18757,payment_card
CARD_14775,payment_card
CARD_16157,payment_card
CARD_13987,payment_card
CARD_15007,payment_card
CARD_18766,payment_card
CARD_16020,payment_card
CARD_13013,payment_card
CARD_11508,payment_card
CARD_17033,payment_card
CARD_15351,payment_card
CARD_20494,payment_card
CARD_19197,payment_card
CARD_18788,payment_card
CARD_22779,payment_card
CARD_13982,payment_card
CARD_17411,payment_card
CARD_18009,payment_card
CARD_13980,payment_card
CARD_19848,payment_card
CARD_22712,payment_card
CARD_21201,payment_card
CARD_22325,payment_card
CARD_14497,payment_card
CARD_14666,payment_card
CARD_21948,payment_card
CARD_21983,payment_card
CARD_17386,payment_card
CARD_17402,payment_card
CARD_18782,payment_card
CARD_11384,payment_card
CARD_21214,payment_card
CARD_21706,payment_card
CARD_20098,payment_card
CARD_22399,payment_card
CARD_21617,payment_card
CARD_15352,payment_card
CARD_11683,payment_card
CARD_16037,payment_card
CARD_14587,payment_card
CARD_10692,payment_card
CARD_20419,payment_card
CARD_19474,payment_card
CARD_20543,payment_card
CARD_10215,payment_card
CARD_20247,payment_card
CARD_11564,payment_card
CARD_22573,payment_card
CARD_22687,payment_card
CARD_17622,payment_card
CARD_21471,payment_card
CARD_17316,payment_card
CARD_10030,payment_card
CARD_19898,payment_card
CARD_23436,payment_card
CARD_12862,payment_card
CARD_18778,payment_card
CARD_10535,payment_card
CARD_11933,payment_card
CARD_10262,payment_card
CARD_22253,payment_card
CARD_10623,payment_card
CARD_13718,payment_card
CARD_14215,payment_card
CARD_17818,payment_card
CARD_13541,payment_card
CARD_15410,payment_card
CARD_21424,payment_card
CARD_17151,payment_card
CARD_22489,payment_card
CARD_18217,payment_card
CARD_19643,payment_card
CARD_19403,payment_card
CARD_16546,payment_card
CARD_11367,payment_card
CARD_17299,payment_card
CARD_13689,payment_card
CARD_18907,payment_card
CARD_11860,payment_card
CARD_18754,payment_card
CARD_11373,payment_card
CARD_16024,payment_card
CARD_17932,payment_card
CARD_22074,payment_card
CARD_13934,payment_card
CARD_20265,payment_card
CARD_16967,payment_card
CARD_14460,payment_card
CARD_14784,payment_card
CARD_12984,payment_card
CARD_18710,payment_card
CARD_21573,payment_card
CARD_11365,payment_card
CARD_11895,payment_card
CARD_20436,payment_card
CARD_20087,payment_card
CARD_12596,payment_card
CARD_22723,payment_card
CARD_18213,payment_card
CARD_22295,payment_card
CARD_19879,payment_card
CARD_23501,payment_card
CARD_12679,payment_card
CARD_14906,payment_card
CARD_21836,payment_card
CARD_14615,payment_card
CARD_17787,payment_card
CARD_19825,payment_card
CARD_12908,payment_card
CARD_17432,payment_card
CARD_23506,payment_card
CARD_13889,payment_card
CARD_20022,payment_card
CARD_12522,payment_card
CARD_19273,payment_card
CARD_19149,payment_card
CARD_19687,payment_card
CARD_22680,payment_card
CARD_19279,payment_card
CARD_10041,payment_card
CARD_12019,payment_card
CARD_18687,payment_card
CARD_19766,payment_card
CARD_16085,payment_card
CARD_17192,payment_card
CARD_21084,payment_card
CARD_17650,payment_card
CARD_19130,payment_card
CARD_17740,payment_card
CARD_11149,payment_card
CARD_13937,payment_card
CARD_13839,payment_card
CARD_17893,payment_card
CARD_19783,payment_card
CARD_20595,payment_card
CARD_12550,payment_card
CARD_12380,payment_card
CARD_18964,payment_card
CARD_18252,payment_card
CARD_21258,payment_card
CARD_22840,payment_card
CARD_22557,payment_card
CARD_15890,payment_card
CARD_20984,payment_card
CARD_13134,payment_card
CARD_18113,payment_card
CARD_16180,payment_card
CARD_16386,payment_card
CARD_17956,payment_card
CARD_18283,payment_card
CARD_20079,payment_card
CARD_14057,payment_card
CARD_19784,payment_card
CARD_20321,payment_card
CARD_20149,payment_card
CARD_12065,payment_card
CARD_11946,payment_card
CARD_18403,payment_card
CARD_20924,payment_card
CARD_19855,payment_card
CARD_10430,payment_card
CARD_10133,payment_card
CARD_18854,payment_card
CARD_14844,payment_card
CARD_16399,payment_card
CARD_10255,payment_card
CARD_17753,payment_card
CARD_22566,payment_card
CARD_15147,payment_card
CARD_11209,payment_card
CARD_13761,payment_card
CARD_10241,payment_card
CARD_17617,payment_card
CARD_16618,payment_card
CARD_19887,payment_card
CARD_17576,payment_card
CARD_22539,payment_card
CARD_10718,payment_card
CARD_16534,payment_card
CARD_14554,payment_card
CARD_14376,payment_card
CARD_14865,payment_card
CARD_10132,payment_card
CARD_18842,payment_card
CARD_16271,payment_card
CARD_11246,payment_card
CARD_13851,payment_card
CARD_10787,payment_card
CARD_20644,payment_card
CARD_18082,payment_card
CARD_10902,payment_card
CARD_19488,payment_card
CARD_14668,payment_card
CARD_15151,payment_card
CARD_22538,payment_card
CARD_23331,payment_card
CARD_10712,payment_card
CARD_13697,payment_card
CARD_20275,payment_card
CARD_20443,payment_card
CARD_20457,payment_card
CARD_18922,payment_card
CARD_16168,payment_card
CARD_11699,payment_card
CARD_17378,payment_card
CARD_17683,payment_card
CARD_12903,payment_card
CARD_17199,payment_card
CARD_17591,payment_card
CARD_16143,payment_card
CARD_10229,payment_card
CARD_22973,payment_card
CARD_22951,payment_card
CARD_14831,payment_card
CARD_15832,payment_card
CARD_11647,payment_card
CARD_12385,payment_card
CARD_18568,payment_card
CARD_20693,payment_card
CARD_18937,payment_card
CARD_18721,payment_card
CARD_11388,payment_card
CARD_14667,payment_card
CARD_15166,payment_card
CARD_14132,payment_card
CARD_20296,payment_card
CARD_15653,payment_card
CARD_20891,payment_card
CARD_18236,payment_card
CARD_21776,payment_card
CARD_17862,payment_card
CARD_20246,payment_card
CARD_22501,payment_card
CARD_22929,payment_card
CARD_21588,payment_card
CARD_11612,payment_card
CARD_13953,payment_card
CARD_10578,payment_card
CARD_23031,payment_card
CARD_20111,payment_card
CARD_15267,payment_card
CARD_22284,payment_card
CARD_19042,payment_card
CARD_17349,payment_card
CARD_11522,payment_card
CARD_23184,payment_card
CARD_15108,payment_card
CARD_13148,payment_card
CARD_17406,payment_card
CARD_19539,payment_card
CARD_21627,payment_card
CARD_21728,payment_card
CARD_20243,payment_card
CARD_20350,payment_card
CARD_18622,payment_card
CARD_20590,payment_card
CARD_13260,payment_card
CARD_11068,payment_card
CARD_23211,payment_card
CARD_13843,payment_card
CARD_13684,payment_card
CARD_21093,payment_card
CARD_17757,payment_card
CARD_14128,payment_card
CARD_10412,payment_card
CARD_14169,payment_card
CARD_17350,payment_card
CARD_13676,payment_card
CARD_21229,payment_card
CARD_21373,payment_card
CARD_15260,payment_card
CARD_14312,payment_card
CARD_12475,payment_card
CARD_20488,payment_card
CARD_15266,payment_card
CARD_15760,payment_card
CARD_20193,payment_card
CARD_12716,payment_card
CARD_16272,payment_card
CARD_14242,payment_card
CARD_14807,payment_card
CARD_14415,payment_card
CARD_18256,payment_card
CARD_10903,payment_card
CARD_13907,payment_card
CARD_14220,payment_card
CARD_11190,payment_card
CARD_21260,payment_card
CARD_15730,payment_card
CARD_22670,payment_card
CARD_10374,payment_card
CARD_11632,payment_card
CARD_16783,payment_card
CARD_19527,payment_card
CARD_20640,payment_card
CARD_11994,payment_card
CARD_18219,payment_card
CARD_10791,payment_card
CARD_18523,payment_card
CARD_15170,payment_card
CARD_15809,payment_card
CARD_16948,payment_card
CARD_14490,payment_card
CARD_23316,payment_card
CARD_17417,payment_card
CARD_11517,payment_card
CARD_21032,payment_card
CARD_22272,payment_card
CARD_13532,payment_card
CARD_17733,payment_card
CARD_16942,payment_card
CARD_18648,payment_card
CARD_16718,payment_card
CARD_17709,payment_card
CARD_16885,payment_card
CARD_14722,payment_card
CARD_14264,payment_card
CARD_19609,payment_card
CARD_15639,payment_card
CARD_17615,payment_card
CARD_16824,payment_card
CARD_21987,payment_card
CARD_10625,payment_card
CARD_14193,payment_card
CARD_17990,payment_card
CARD_19493,payment_card
CARD_10679,payment_card
CARD_18428,payment_card
CARD_11704,payment_card
CARD_17475,payment_card
CARD_17280,payment_card
CARD_15624,payment_card
CARD_20745,payment_card
CARD_19063,payment_card
CARD_19265,payment_card
CARD_19000,payment_card
CARD_18077,payment_card
CARD_19485,payment_card
CARD_13481,payment_card
CARD_16116,payment_card
CARD_19013,payment_card
CARD_22252,payment_card
CARD_20036,payment_card
CARD_12927,payment_card
CARD_22235,payment_card
CARD_11737,payment_card
CARD_16585,payment_card
CARD_22401,payment_card
CARD_13146,payment_card
CARD_16619,payment_card
CARD_12005,payment_card
CARD_10472,payment_card
CARD_19865,payment_card
CARD_12183,payment_card
CARD_19463,payment_card
CARD_19633,payment_card
CARD_17593,payment_card
CARD_14040,payment_card
CARD_14532,payment_card
CARD_20347,payment_card
CARD_12258,payment_card
CARD_21489,payment_card
CARD_10854,payment_card
CARD_20104,payment_card
CARD_22078,payment_card
CARD_13726,payment_card
CARD_22734,payment_card
CARD_20581,payment_card
CARD_20866,payment_card
CARD_13986,payment_card
CARD_20424,payment_card
CARD_15536,payment_card
CARD_12416,payment_card
CARD_18315,payment_card
CARD_17230,payment_card
CARD_14098,payment_card
CARD_12592,payment_card
CARD_17554,payment_card
CARD_19221,payment_card
CARD_13880,payment_card
CARD_11948,payment_card
CARD_17799,payment_card
CARD_11012,payment_card
CARD_11348,payment_card
CARD_15063,payment_card
CARD_21220,payment_card
CARD_22037,payment_card
CARD_15244,payment_card
CARD_15393,payment_card
CARD_12973,payment_card
CARD_17614,payment_card
CARD_14093,payment_card
CARD_13574,payment_card
CARD_12893,payment_card
CARD_10922,payment_card
CARD_22261,payment_card
CARD_20586,payment_card
CARD_20661,payment_card
CARD_10889,payment_card
CARD_21217,payment_card
CARD_15489,payment_card
CARD_23002,payment_card
CARD_12368,payment_card
CARD_23221,payment_card
CARD_18583,payment_card
CARD_10189,payment_card
CARD_21507,payment_card
CARD_21161,payment_card
CARD_12672,payment_card
CARD_13814,payment_card
CARD_20608,payment_card
CARD_22002,payment_card
CARD_16105,payment_card
CARD_11259,payment_card
CARD_16047,payment_card
CARD_15389,payment_card
CARD_13106,payment_card
CARD_19676,payment_card
CARD_13497,payment_card
CARD_10153,payment_card
CARD_10444,payment_card
CARD_13658,payment_card
CARD_11888,payment_card
CARD_19856,payment_card
CARD_22814,payment_card
CARD_22093,payment_card
CARD_15451,payment_card
CARD_15288,payment_card
CARD_13395,payment_card
CARD_16211,payment_card
CARD_23173,payment_card
CARD_21238,payment_card
CARD_13125,payment_card
CARD_10841,payment_card
CARD_16059,payment_card
CARD_18443,payment_card
CARD_15325,payment_card
CARD_21978,payment_card
CARD_19348,payment_card
CARD_17204,payment_card
CARD_17778,payment_card
CARD_19835,payment_card
CARD_13340,payment_card
CARD_15421,payment_card
CARD_15787,payment_card
CARD_15124,payment_card
CARD_21345,payment_card
CARD_16793,payment_card
CARD_15712,payment_card
CARD_23262,payment_card
CARD_21595,payment_card
CARD_12858,payment_card
CARD_20371,payment_card
CARD_14632,payment_card
CARD_21713,payment_card
CARD_20995,payment_card
CARD_11885,payment_card
CARD_11420,payment_card
CARD_12820,payment_card
CARD_10738,payment_card
CARD_16379,payment_card
CARD_12874,payment_card
CARD_15194,payment_card
CARD_16769,payment_card
CARD_16460,payment_card
CARD_19948,payment_card
CARD_19814,payment_card
CARD_22335,payment_card
CARD_11952,payment_card
CARD_11605,payment_card
CARD_20434,payment_card
CARD_15912,payment_card
CARD_15932,payment_card
CARD_11048,payment_card
CARD_19163,payment_card
CARD_12231,payment_card
CARD_22184,payment_card
CARD_17694,payment_card
CARD_15482,payment_card
CARD_17130,payment_card
CARD_12579,payment_card
CARD_12731,payment_card
CARD_11807,payment_card
CARD_14362,payment_card
CARD_14327,payment_card
CARD_10333,payment_card
CARD_22837,payment_card
CARD_21886,payment_card
CARD_20360,payment_card
CARD_11504,payment_card
CARD_11463,payment_card
CARD_22550,payment_card
CARD_11423,payment_card
CARD_16381,payment_card
CARD_15674,payment_card
CARD_19977,payment_card
CARD_16819,payment_card
CARD_20526,payment_card
CARD_15734,payment_card
CARD_17851,payment_card
CARD_19167,payment_card
CARD_13244,payment_card
CARD_20849,payment_card
CARD_10230,payment_card
CARD_14925,payment_card
CARD_17964,payment_card
CARD_10435,payment_card
CARD_17596,payment_card
CARD_10293,payment_card
CARD_17626,payment_card
CARD_17506,payment_card
CARD_21738,payment_card
CARD_12148,payment_card
CARD_11734,payment_card
CARD_12084,payment_card
CARD_12472,payment_card
CARD_10936,payment_card
CARD_20716,payment_card
CARD_18369,payment_card
CARD_15445,payment_card
CARD_22614,payment_card
CARD_14141,payment_card
CARD_12009,payment_card
CARD_22605,payment_card
CARD_12920,payment_card
CARD_18484,payment_card
CARD_19053,payment_card
CARD_14360,payment_card
CARD_18569,payment_card
CARD_15161,payment_card
CARD_20786,payment_card
CARD_15705,payment_card
CARD_12320,payment_card
CARD_17681,payment_card
CARD_19202,payment_card
CARD_13136,payment_card
CARD_11971,payment_card
CARD_22660,payment_card
CARD_22694,payment_card
CARD_17982,payment_card
CARD_16422,payment_card
CARD_15487,payment_card
CARD_13454,payment_card
CARD_14034,payment_card
CARD_14443,payment_card
CARD_22810,payment_card
CARD_23352,payment_card
CARD_13749,payment_card
CARD_16375,payment_card
CARD_13769,payment_card
CARD_14746,payment_card
CARD_20536,payment_card
CARD_12440,payment_card
CARD_22012,payment_card
CARD_16359,payment_card
CARD_14776,payment_card
CARD_12428,payment_card
CARD_20119,payment_card
CARD_12272,payment_card
CARD_16071,payment_card
CARD_19568,payment_card
CARD_10198,payment_card
CARD_10335,payment_card
CARD_20308,payment_card
CARD_17825,payment_card
CARD_17290,payment_card
CARD_10196,payment_card
CARD_19438,payment_card
CARD_10832,payment_card
CARD_16122,payment_card
CARD_15967,payment_card
CARD_16768,payment_card
CARD_10589,payment_card
CARD_13762,payment_card
CARD_12123,payment_card
CARD_16474,payment_card
CARD_20346,payment_card
CARD_16946,payment_card
CARD_18983,payment_card
CARD_11682,payment_card
CARD_12212,payment_card
CARD_15561,payment_card
CARD_15826,payment_card
CARD_15261,payment_card
CARD_13570,payment_card
CARD_13467,payment_card
CARD_12960,payment_card
CARD_15648,payment_card
CARD_11953,payment_card
CARD_20911,payment_card
CARD_17688,payment_card
CARD_20571,payment_card
CARD_15205,payment_card
CARD_10954,payment_card
CARD_21955,payment_card
CARD_13374,payment_card
CARD_14985,payment_card
CARD_22174,payment_card
CARD_17162,payment_card
CARD_15458,payment_card
CARD_14590,payment_card
CARD_22257,payment_card
CARD_15181,payment_card
CARD_23243,payment_card
CARD_16822,payment_card
CARD_15441,payment_card
CARD_16816,payment_card
CARD_15618,payment_card
CARD_15354,payment_card
CARD_20820,payment_card
CARD_20186,payment_card
CARD_11387,payment_card
CARD_13141,payment_card
CARD_16701,payment_card
CARD_22817,payment_card
CARD_22612,payment_card
CARD_17494,payment_card
CARD_16228,payment_card
CARD_10282,payment_card
CARD_18726,payment_card
CARD_23079,payment_card
CARD_12038,payment_card
CARD_19838,payment_card
CARD_13118,payment_card
CARD_13662,payment_card
CARD_22764,payment_card
CARD_15689,payment_card
CARD_21911,payment_card
CARD_13437,payment_card
CARD_15640,payment_card
CARD_11313,payment_card
CARD_16347,payment_card
CARD_10951,payment_card
CARD_18487,payment_card
CARD_19758,payment_card
CARD_21005,payment_card
CARD_10206,payment_card
CARD_17343,payment_card
CARD_17161,payment_card
CARD_20081,payment_card
CARD_14768,payment_card
CARD_18334,payment_card
CARD_16593,payment_card
CARD_10562,payment_card
CARD_21142,payment_card
CARD_17483,payment_card
CARD_22128,payment_card
CARD_22330,payment_card
CARD_11678,payment_card
CARD_11544,payment_card
CARD_21963,payment_card
CARD_12090,payment_card
CARD_15401,payment_card
CARD_10923,payment_card
CARD_15069,payment_card
CARD_12680,payment_card
CARD_13223,payment_card
CARD_12959,payment_card
CARD_14955,payment_card
CARD_19180,payment_card
CARD_17093,payment_card
CARD_19255,payment_card
CARD_21567,payment_card
CARD_11884,payment_card
CARD_22944,payment_card
CARD_15670,payment_card
CARD_19067,payment_card
CARD_18021,payment_card
CARD_21103,payment_card
CARD_19462,payment_card
CARD_21479,payment_card
CARD_20493,payment_card
CARD_14185,payment_card
CARD_11414,payment_card
CARD_14609,payment_card
CARD_12444,payment_card
CARD_14745,payment_card
CARD_22258,payment_card
CARD_10717,payment_card
CARD_10096,payment_card
CARD_21390,payment_card
CARD_16876,payment_card
CARD_14787,payment_card
CARD_12641,payment_card
CARD_11402,payment_card
CARD_13702,payment_card
CARD_16996,payment_card
CARD_10882,payment_card
CARD_20993,payment_card
CARD_16274,payment_card
CARD_22373,payment_card
CARD_16756,payment_card
CARD_16776,payment_card
CARD_17749,payment_card
CARD_11321,payment_card
CARD_12693,payment_card
CARD_10558,payment_card
CARD_18245,payment_card
CARD_21502,payment_card
CARD_17813,payment_card
CARD_16100,payment_card
CARD_20451,payment_card
CARD_16006,payment_card
CARD_14286,payment_card
CARD_18699,payment_card
CARD_19576,payment_card
CARD_15687,payment_card
CARD_22893,payment_card
CARD_19577,payment_card
CARD_20074,payment_card
CARD_13845,payment_card
CARD_12766,payment_card
CARD_17200,payment_card
