customer_id,transaction_id
C02250,3005405
C07919,3005406
C12961,3005407
C07750,3005408
C13440,3005409
C12961,3005410
C05704,3005411
C09827,3005412
C10322,3005413
C01109,3005414
C11227,3005415
C10037,3005416
C12132,3005417
C07212,3005418
C12838,3005419
C05164,3005420
C04105,3005421
C11539,3005422
C10867,3005423
C13486,3005424
C13440,3005425
C04285,3005426
C12454,3005427
C00983,3005428
C04096,3005429
C12517,3005430
C02250,3005431
C03451,3005432
C11743,3005433
C06237,3005434
C10715,3005435
C02342,3005436
C11522,3005437
C08466,3005438
C11533,3005439
C03783,3005440
C13440,3005441
C03066,3005442
C11919,3005443
C11522,3005444
C02354,3005445
C03255,3005446
C11666,3005447
C03558,3005448
C03917,3005449
C11923,3005450
C03066,3005451
C08945,3005452
C11000,3005453
C05551,3005454
C13440,3005455
C03575,3005456
C12233,3005457
C06624,3005458
C03341,3005459
C00331,3005460
C02930,3005461
C02331,3005462
C12652,3005463
C04034,3005464
C06147,3005465
C11968,3005466
C05560,3005467
C11496,3005468
C05362,3005469
C07149,3005470
C13440,3005471
C07867,3005472
C02285,3005473
C03146,3005474
C01897,3005475
C06147,3005476
C00897,3005477
C08420,3005478
C08597,3005479
C11010,3005480
C04034,3005481
C13440,3005482
C11923,3005483
C01109,3005484
C03218,3005485
C12652,3005486
C07212,3005487
C00382,3005488
C05362,3005489
C03608,3005490
C09933,3005491
C05259,3005492
C11227,3005493
C04034,3005494
C01109,3005495
C00535,3005496
C00712,3005497
C06494,3005498
C05128,3005499
C02562,3005500
C13440,3005501
C12961,3005502
C10924,3005503
C05551,3005504
C11000,3005505
C11923,3005506
C11309,3005507
C02480,3005508
C09486,3005509
C00750,3005510
C04709,3005511
C07867,3005512
C03218,3005513
C11923,3005514
C00750,3005515
C11923,3005516
C03218,3005517
C11923,3005518
C04893,3005519
C11923,3005520
C07648,3005521
C04105,3005522
C09165,3005523
C06942,3005524
C01254,3005525
C13440,3005526
C00854,3005527
C10715,3005528
C06976,3005529
C11923,3005530
C12124,3005531
C04108,3005532
C11923,3005533
C13440,3005534
C04108,3005535
C03299,3005536
C01109,3005537
C11709,3005538
C13372,3005539
C06224,3005540
C00301,3005541
C09165,3005542
C11496,3005543
C08945,3005544
C04571,3005545
C10906,3005546
C03218,3005547
C08269,3005548
C11000,3005549
C03532,3005550
C09947,3005551
C11709,3005552
C02780,3005553
C03047,3005554
C11000,3005555
C04105,3005556
C11000,3005557
C03738,3005558
C07909,3005559
C12831,3005560
C11464,3005561
C11923,3005562
C05115,3005563
C09365,3005564
C11923,3005565
C11000,3005566
C01909,3005567
C12961,3005568
C01333,3005569
C11362,3005570
C11464,3005571
C04105,3005572
C04105,3005573
C07988,3005574
C11644,3005575
C01122,3005576
C13440,3005577
C07547,3005578
C11227,3005579
C13440,3005580
C11309,3005581
C09491,3005582
C11181,3005583
C13440,3005584
C05128,3005585
C08662,3005586
C01374,3005587
C08269,3005588
C09165,3005589
C00659,3005590
C10715,3005591
C03218,3005592
C07671,3005593
C06320,3005594
C08945,3005595
C08662,3005596
C01909,3005597
C11923,3005598
C00854,3005599
C01909,3005600
C06147,3005601
C04108,3005602
C02782,3005603
C06224,3005604
C01953,3005605
C08945,3005606
C05704,3005607
C12961,3005608
C01694,3005609
C13440,3005610
C02780,3005611
C11923,3005612
C13440,3005613
C11923,3005614
C12136,3005615
C09491,3005616
C13440,3005617
C12136,3005618
C03047,3005619
C00750,3005620
C02354,3005621
C11181,3005622
C12961,3005623
C11000,3005624
C01909,3005625
C03738,3005626
C13440,3005627
C06331,3005628
C13440,3005629
C01010,3005630
C00750,3005631
C06538,3005632
C10884,3005633
C01909,3005634
C03218,3005635
C09711,3005636
C03218,3005637
C01694,3005638
C07919,3005639
C11509,3005640
C04278,3005641
C12961,3005642
C01109,3005643
C03363,3005644
C11181,3005645
C12778,3005646
C08662,3005647
C08945,3005648
C08045,3005649
C11181,3005650
C12598,3005651
C07867,3005652
C13440,3005653
C04879,3005654
C00750,3005655
C02250,3005656
C07741,3005657
C09491,3005658
C06055,3005659
C04983,3005660
C08662,3005661
C01109,3005662
C08397,3005663
C13486,3005664
C10222,3005665
C02480,3005666
C04361,3005667
C07741,3005668
C08537,3005669
C03405,3005670
C11227,3005671
C07212,3005672
C10902,3005673
C06039,3005674
C10383,3005675
C02285,3005676
C08288,3005677
C11464,3005678
C07867,3005679
C12517,3005680
C10385,3005681
C12166,3005682
C01909,3005683
C04983,3005684
C06929,3005685
C12523,3005686
C09165,3005687
C12307,3005688
C10867,3005689
C04755,3005690
C01109,3005691
C07870,3005692
C11743,3005693
C08391,3005694
C12166,3005695
C00750,3005696
C08384,3005697
C07919,3005698
C12276,3005699
C00750,3005700
C13486,3005701
C11709,3005702
C05078,3005703
C11298,3005704
C11309,3005705
C08391,3005706
C10474,3005707
C06215,3005708
C03341,3005709
C05083,3005710
C13440,3005711
C03108,3005712
C08384,3005713
C13440,3005714
C03633,3005715
C07936,3005716
C11709,3005717
C03411,3005718
C11709,3005719
C09933,3005720
C13171,3005721
C09301,3005722
C08269,3005723
C11743,3005724
C09623,3005725
C10045,3005726
C10867,3005727
C04983,3005728
C01109,3005729
C12094,3005730
C08391,3005731
C01109,3005732
C08842,3005733
C03575,3005734
C13410,3005735
C01357,3005736
C10507,3005737
C12982,3005738
C00331,3005739
C01109,3005740
C05128,3005741
C12136,3005742
C05782,3005743
C09276,3005744
C10756,3005745
C01618,3005746
C08842,3005747
C07033,3005748
C01374,3005749
C04393,3005750
C10867,3005751
C08281,3005752
C12680,3005753
C02673,3005754
C09573,3005755
C11509,3005756
C01122,3005757
C07648,3005758
C06147,3005759
C02320,3005760
C08391,3005761
C07646,3005762
C11059,3005763
C01109,3005764
C07871,3005765
C08384,3005766
C07867,3005767
C05011,3005768
C12961,3005769
C05704,3005770
C09251,3005771
C08281,3005772
C06031,3005773
C09276,3005774
C02502,3005775
C07671,3005776
C07671,3005777
C07919,3005778
C06031,3005779
C03047,3005780
C12094,3005781
C01109,3005782
C07671,3005783
C13440,3005784
C03047,3005785
C07244,3005786
C01109,3005787
C11709,3005788
C08269,3005789
C00750,3005790
C08391,3005791
C07648,3005792
C07244,3005793
C11215,3005794
C06942,3005795
C09933,3005796
C02502,3005797
C04058,3005798
C02320,3005799
C02354,3005800
C11709,3005801
C03125,3005802
C08945,3005803
C03312,3005804
C01109,3005805
C08842,3005806
C00854,3005807
C06962,3005808
C07212,3005809
C11496,3005810
C12396,3005811
C08945,3005812
C00331,3005813
C10755,3005814
C10467,3005815
C12084,3005816
C01109,3005817
C04108,3005818
C08384,3005819
C10130,3005820
C12966,3005821
C11445,3005822
C05689,3005823
C13440,3005824
C12094,3005825
C12094,3005826
C09582,3005827
C12094,3005828
C13440,3005829
C00826,3005830
C03316,3005831
C01109,3005832
C13440,3005833
C09241,3005834
C09933,3005835
C10867,3005836
C11709,3005837
C02231,3005838
C11363,3005839
C13440,3005840
C01109,3005841
C06403,3005842
C09276,3005843
C09666,3005844
C01926,3005845
C01119,3005846
C12094,3005847
C01671,3005848
C11709,3005849
C12094,3005850
C04248,3005851
C08391,3005852
C03218,3005853
C10507,3005854
C12517,3005855
C11496,3005856
C06373,3005857
C08391,3005858
C11709,3005859
C03316,3005860
C10867,3005861
C13440,3005862
C09933,3005863
C13440,3005864
C06224,3005865
C00978,3005866
C07244,3005867
C12136,3005868
C00750,3005869
C07648,3005870
C09241,3005871
C12680,3005872
C12517,3005873
C08281,3005874
C12517,3005875
C11687,3005876
C07648,3005877
C05625,3005878
C02479,3005879
C09354,3005880
C12517,3005881
C04434,3005882
C11709,3005883
C03711,3005884
C06147,3005885
C06705,3005886
C12961,3005887
C11709,3005888
C05704,3005889
C00750,3005890
C08945,3005891
C00094,3005892
C02902,3005893
C12166,3005894
C02858,3005895
C12690,3005896
C00978,3005897
C11709,3005898
C08269,3005899
C09165,3005900
C00978,3005901
C00854,3005902
C06800,3005903
C01755,3005904
C12961,3005905
C02094,3005906
C11709,3005907
C01953,3005908
C11923,3005909
C13456,3005910
C02902,3005911
C12305,3005912
C12642,3005913
C02902,3005914
C04072,3005915
C12166,3005916
C01109,3005917
C11709,3005918
C09398,3005919
C06224,3005920
C06942,3005921
C01618,3005922
C01109,3005923
C00826,3005924
C01755,3005925
C11907,3005926
C11509,3005927
C13440,3005928
C11249,3005929
C04034,3005930
C05362,3005931
C02573,3005932
C09363,3005933
C02902,3005934
C12517,3005935
C04282,3005936
C08391,3005937
C02354,3005938
C00854,3005939
C03061,3005940
C00750,3005941
C08945,3005942
C05128,3005943
C00750,3005944
C03218,3005945
C11298,3005946
C07646,3005947
C00854,3005948
C02479,3005949
C01995,3005950
C05704,3005951
C09876,3005952
C12094,3005953
C02354,3005954
C11670,3005955
C08924,3005956
C11309,3005957
C07918,3005958
C06835,3005959
C10164,3005960
C03218,3005961
C07096,3005962
C07648,3005963
C07671,3005964
C10936,3005965
C03218,3005966
C11309,3005967
C12166,3005968
C11844,3005969
C13397,3005970
C11923,3005971
C03880,3005972
C12517,3005973
C11000,3005974
C06494,3005975
C06403,3005976
C01782,3005977
C00854,3005978
C11000,3005979
C13440,3005980
C05513,3005981
C00854,3005982
C11000,3005983
C00854,3005984
C08918,3005985
C07671,3005986
C07648,3005987
C05704,3005988
C10127,3005989
C08384,3005990
C00834,3005991
C03218,3005992
C02573,3005993
C13440,3005994
C08384,3005995
C11844,3005996
C07648,3005997
C02573,3005998
C06403,3005999
C09241,3006000
C00854,3006001
C06962,3006002
C02740,3006003
C04361,3006004
C08072,3006005
C03341,3006006
C09165,3006007
C05513,3006008
C07648,3006009
C10933,3006010
C10218,3006011
C05704,3006012
C05560,3006013
C11844,3006014
C08943,3006015
C12166,3006016
C02000,3006017
C04007,3006018
C05332,3006019
C06403,3006020
C10310,3006021
C05078,3006022
C11945,3006023
C02902,3006024
C04798,3006025
C10757,3006026
C03060,3006027
C05782,3006028
C13440,3006029
C01119,3006030
C03042,3006031
C09219,3006032
C11923,3006033
C00854,3006034
C03299,3006035
C01109,3006036
C05283,3006037
C12656,3006038
C02000,3006039
C11000,3006040
C03427,3006041
C07648,3006042
C05973,3006043
C09221,3006044
C01109,3006045
C11919,3006046
C01909,3006047
C00513,3006048
C03738,3006049
C02354,3006050
C11298,3006051
C11309,3006052
C02709,3006053
C02740,3006054
C02502,3006055
C02000,3006056
C03047,3006057
C02250,3006058
C11509,3006059
C11496,3006060
C03218,3006061
C03397,3006062
C07646,3006063
C01595,3006064
C04105,3006065
C00106,3006066
C12471,3006067
C02250,3006068
C12517,3006069
C13440,3006070
C01109,3006071
C08219,3006072
C13440,3006073
C08443,3006074
C03125,3006075
C10715,3006076
C00232,3006077
C02250,3006078
C03125,3006079
C11923,3006080
C11852,3006081
C07648,3006082
C02780,3006083
C00092,3006084
C09530,3006085
C00768,3006086
C03551,3006087
C02250,3006088
C06224,3006089
C07936,3006090
C11227,3006091
C13440,3006092
C05782,3006093
C13440,3006094
C06320,3006095
C03218,3006096
C02502,3006097
C06835,3006098
C06403,3006099
C11227,3006100
C12656,3006101
C04108,3006102
C07220,3006103
C06940,3006104
C07149,3006105
C10906,3006106
C13440,3006107
C03738,3006108
C07847,3006109
C11227,3006110
C07648,3006111
C09241,3006112
C02902,3006113
C02354,3006114
C03457,3006115
C05283,3006116
C03042,3006117
C03633,3006118
C01109,3006119
C02134,3006120
C07648,3006121
C02331,3006122
C05135,3006123
C03486,3006124
C13440,3006125
C01909,3006126
C01119,3006127
C05031,3006128
C11777,3006129
C01154,3006130
C07648,3006131
C02102,3006132
C10873,3006133
C02094,3006134
C10715,3006135
C12136,3006136
C11709,3006137
C03218,3006138
C06485,3006139
C01333,3006140
C10715,3006141
C09422,3006142
C05704,3006143
C01109,3006144
C13440,3006145
C07074,3006146
C05786,3006147
C12682,3006148
C06224,3006149
C07987,3006150
C13440,3006151
C05128,3006152
C07648,3006153
C07671,3006154
C12061,3006155
C05540,3006156
C11709,3006157
C12942,3006158
C03427,3006159
C00543,3006160
C11509,3006161
C06485,3006162
C02902,3006163
C09666,3006164
C03218,3006165
C03738,3006166
C07646,3006167
C01347,3006168
C13440,3006169
C11539,3006170
C08269,3006171
C01818,3006172
C03218,3006173
C12598,3006174
C07215,3006175
C01109,3006176
C11000,3006177
C07987,3006178
C07671,3006179
C10757,3006180
C13440,3006181
C00854,3006182
C02330,3006183
C12094,3006184
C07074,3006185
C02780,3006186
C12966,3006187
C02809,3006188
C06403,3006189
C12094,3006190
C13440,3006191
C03218,3006192
C11464,3006193
C07508,3006194
C03412,3006195
C11919,3006196
C07867,3006197
C02999,3006198
C13440,3006199
C11000,3006200
C11453,3006201
C08635,3006202
C00543,3006203
C09363,3006204
C00768,3006205
C01109,3006206
C00348,3006207
C07648,3006208
C07646,3006209
C05115,3006210
C02285,3006211
C09165,3006212
C04571,3006213
C11919,3006214
C02780,3006215
C04108,3006216
C02502,3006217
C04108,3006218
C11509,3006219
C01119,3006220
C01589,3006221
C13171,3006222
C11464,3006223
C12961,3006224
C03218,3006225
C11709,3006226
C02354,3006227
C12166,3006228
C09363,3006229
C11670,3006230
C09981,3006231
C03714,3006232
C10867,3006233
C07800,3006234
C09165,3006235
C11429,3006236
C03738,3006237
C01109,3006238
C02165,3006239
C01280,3006240
C02250,3006241
C01119,3006242
C03218,3006243
C11509,3006244
C01109,3006245
C12745,3006246
C12517,3006247
C05560,3006248
C12961,3006249
C11709,3006250
C06554,3006251
C05276,3006252
C06147,3006253
C10223,3006254
C09933,3006255
C11923,3006256
C13171,3006257
C08391,3006258
C11539,3006259
C11919,3006260
C13440,3006261
C08460,3006262
C07648,3006263
C08945,3006264
C06708,3006265
C04305,3006266
C03608,3006267
C12234,3006268
C03427,3006269
C00750,3006270
C11846,3006271
C08575,3006272
C13233,3006273
C12426,3006274
C02717,3006275
C00273,3006276
C13171,3006277
C07646,3006278
C12655,3006279
C05791,3006280
C08183,3006281
C13440,3006282
C05276,3006283
C07671,3006284
C10915,3006285
C11203,3006286
C09869,3006287
C13440,3006288
C11539,3006289
C11923,3006290
C05476,3006291
C02134,3006292
C06855,3006293
C03575,3006294
C04105,3006295
C09165,3006296
C07936,3006297
C01109,3006298
C13440,3006299
C02891,3006300
C07871,3006301
C07867,3006302
C09711,3006303
C00854,3006304
C08765,3006305
C02231,3006306
C00779,3006307
C04108,3006308
C01109,3006309
C11000,3006310
C07919,3006311
C08575,3006312
C01755,3006313
C03218,3006314
C12991,3006315
C11923,3006316
C06147,3006317
C13196,3006318
C02891,3006319
C06218,3006320
C01926,3006321
C11625,3006322
C12942,3006323
C12136,3006324
C08943,3006325
C05820,3006326
C05513,3006327
C02999,3006328
C01333,3006329
C12234,3006330
C01525,3006331
C00768,3006332
C05625,3006333
C08269,3006334
C04369,3006335
C01109,3006336
C11496,3006337
C05551,3006338
C13440,3006339
C11000,3006340
C06224,3006341
C02968,3006342
C11558,3006343
C13440,3006344
C09491,3006345
C02354,3006346
C06224,3006347
C09241,3006348
C02968,3006349
C11625,3006350
C04597,3006351
C06350,3006352
C13440,3006353
C12094,3006354
C05551,3006355
C11871,3006356
C04108,3006357
C03486,3006358
C13440,3006359
C04108,3006360
C07227,3006361
C00750,3006362
C11000,3006363
C08733,3006364
C09491,3006365
C12598,3006366
C12007,3006367
C10516,3006368
C08918,3006369
C02891,3006370
C13440,3006371
C07671,3006372
C00750,3006373
C02809,3006374
C08622,3006375
C09241,3006376
C07648,3006377
C09274,3006378
C07228,3006379
C12136,3006380
C02545,3006381
C10553,3006382
C11140,3006383
C12942,3006384
C12517,3006385
C03218,3006386
C09604,3006387
C08391,3006388
C01301,3006389
C02020,3006390
C08925,3006391
C11140,3006392
C00750,3006393
C00854,3006394
C08902,3006395
C11818,3006396
C06224,3006397
C05751,3006398
C05283,3006399
C01119,3006400
C06147,3006401
C07227,3006402
C12690,3006403
C08842,3006404
C12245,3006405
C08597,3006406
C07867,3006407
C09221,3006408
C04034,3006409
C09363,3006410
C07671,3006411
C03714,3006412
C07212,3006413
C08989,3006414
C07648,3006415
C08675,3006416
C02321,3006417
C11923,3006418
C07729,3006419
C08945,3006420
C03851,3006421
C04775,3006422
C09933,3006423
C02479,3006424
C04262,3006425
C07648,3006426
C13440,3006427
C06224,3006428
C08842,3006429
C00294,3006430
C01909,3006431
C11309,3006432
C06811,3006433
C11709,3006434
C08391,3006435
C07648,3006436
C09165,3006437
C05116,3006438
C08877,3006439
C05996,3006440
C11140,3006441
C11464,3006442
C01109,3006443
C07671,3006444
C04108,3006445
C07811,3006446
C09933,3006447
C05551,3006448
C03999,3006449
C08796,3006450
C04108,3006451
C04683,3006452
C01109,3006453
C08602,3006454
C01909,3006455
C01909,3006456
C13407,3006457
C03171,3006458
C10507,3006459
C01909,3006460
C05996,3006461
C13001,3006462
C07648,3006463
C01109,3006464
C06224,3006465
C10383,3006466
C06279,3006467
C09933,3006468
C06630,3006469
C07006,3006470
C08742,3006471
C10867,3006472
C04034,3006473
C10715,3006474
C05031,3006475
C10955,3006476
C06403,3006477
C08032,3006478
C01119,3006479
C05935,3006480
C11444,3006481
C13303,3006482
C11140,3006483
C06655,3006484
C01941,3006485
C08943,3006486
C09582,3006487
C11919,3006488
C11509,3006489
C06655,3006490
C06147,3006491
C09454,3006492
C03042,3006493
C04788,3006494
C02280,3006495
C01301,3006496
C03218,3006497
C05307,3006498
C03161,3006499
C09981,3006500
C01909,3006501
C06532,3006502
C00059,3006503
C13440,3006504
C12942,3006505
C01109,3006506
C00895,3006507
C12961,3006508
C04788,3006509
C07858,3006510
C10936,3006511
C08989,3006512
C03427,3006513
C12407,3006514
C01909,3006515
C04861,3006516
C07212,3006517
C01109,3006518
C06190,3006519
C11227,3006520
C11625,3006521
C01436,3006522
C00750,3006523
C04788,3006524
C02573,3006525
C09933,3006526
C07762,3006527
C04108,3006528
C06031,3006529
C10424,3006530
C06147,3006531
C11496,3006532
C10127,3006533
C05196,3006534
C08438,3006535
C01138,3006536
C01909,3006537
C06147,3006538
C08269,3006539
C01659,3006540
C01154,3006541
C01109,3006542
C08637,3006543
C07648,3006544
C05739,3006545
C03141,3006546
C07212,3006547
C03218,3006548
C03363,3006549
C02897,3006550
C11533,3006551
C11923,3006552
C05551,3006553
C13440,3006554
C09363,3006555
C00218,3006556
C12517,3006557
C02573,3006558
C05551,3006559
C04108,3006560
C05385,3006561
C07337,3006562
C02502,3006563
C00750,3006564
C13440,3006565
C13440,3006566
C04597,3006567
C00728,3006568
C03738,3006569
C02342,3006570
C02355,3006571
C03218,3006572
C12322,3006573
C01922,3006574
C02354,3006575
C10023,3006576
C03218,3006577
C01119,3006578
C03708,3006579
C06835,3006580
C03218,3006581
C09405,3006582
C07671,3006583
C09900,3006584
C11464,3006585
C12166,3006586
C11509,3006587
C01138,3006588
C08072,3006589
C12322,3006590
C13015,3006591
C11509,3006592
C01521,3006593
C00294,3006594
C00854,3006595
C12946,3006596
C11923,3006597
C08924,3006598
C02502,3006599
C00750,3006600
C06147,3006601
C05031,3006602
C12690,3006603
C06835,3006604
C02999,3006605
C00426,3006606
C01922,3006607
C10906,3006608
C02231,3006609
C05362,3006610
C02999,3006611
C10023,3006612
C02456,3006613
C11844,3006614
C06194,3006615
C10906,3006616
C11923,3006617
C10023,3006618
C06224,3006619
C04108,3006620
C04105,3006621
C11140,3006622
C09992,3006623
C07275,3006624
C04785,3006625
C10715,3006626
C10760,3006627
C07986,3006628
C00502,3006629
C11923,3006630
C12289,3006631
C04105,3006632
C11010,3006633
C07671,3006634
C03218,3006635
C01109,3006636
C03714,3006637
C10127,3006638
C01909,3006639
C01333,3006640
C08943,3006641
C11709,3006642
C10867,3006643
C12137,3006644
C13440,3006645
C11919,3006646
C11923,3006647
C03218,3006648
C11464,3006649
C11923,3006650
C09657,3006651
C08112,3006652
C00094,3006653
C00750,3006654
C11709,3006655
C13369,3006656
C08943,3006657
C11919,3006658
C10045,3006659
C13440,3006660
C03218,3006661
C12517,3006662
C00978,3006663
C13440,3006664
C12690,3006665
C12166,3006666
C11923,3006667
C11309,3006668
C11919,3006669
C12396,3006670
C00750,3006671
C08909,3006672
C08510,3006673
C02219,3006674
C01109,3006675
C08943,3006676
C05560,3006677
C11919,3006678
C04716,3006679
C00557,3006680
C00557,3006681
C11709,3006682
C05263,3006683
C13407,3006684
C12166,3006685
C08489,3006686
C03218,3006687
C10424,3006688
C13196,3006689
C02000,3006690
C13060,3006691
C05469,3006692
C06630,3006693
C11923,3006694
C09680,3006695
C12517,3006696
C06373,3006697
C06630,3006698
C13440,3006699
C01333,3006700
C06430,3006701
C09820,3006702
C13440,3006703
C08008,3006704
C00059,3006705
C03363,3006706
C05031,3006707
C02365,3006708
C05704,3006709
C01109,3006710
C13440,3006711
C05791,3006712
C11138,3006713
C09251,3006714
C01138,3006715
C11919,3006716
C07096,3006717
C12234,3006718
C06403,3006719
C10867,3006720
C09365,3006721
C01109,3006722
C03218,3006723
C06479,3006724
C00854,3006725
C10907,3006726
C09657,3006727
C10507,3006728
C02354,3006729
C12166,3006730
C03218,3006731
C00281,3006732
C10773,3006733
C03271,3006734
C00750,3006735
C03427,3006736
C10507,3006737
C13440,3006738
C13440,3006739
C03711,3006740
C13196,3006741
C07867,3006742
C10507,3006743
C06403,3006744
C11031,3006745
C02342,3006746
C06835,3006747
C13440,3006748
C13440,3006749
C12136,3006750
C06403,3006751
C08945,3006752
C11496,3006753
C08456,3006754
C13268,3006755
C03394,3006756
C13440,3006757
C11496,3006758
C13440,3006759
C12690,3006760
C12311,3006761
C06350,3006762
C09908,3006763
C11000,3006764
C11709,3006765
C00386,3006766
C13440,3006767
C11709,3006768
C07867,3006769
C03274,3006770
C11000,3006771
C05976,3006772
C10127,3006773
C05976,3006774
C13440,3006775
C01665,3006776
C12094,3006777
C12094,3006778
C03047,3006779
C10139,3006780
C12585,3006781
C13440,3006782
C03575,3006783
C04569,3006784
C12007,3006785
C11709,3006786
C07096,3006787
C04096,3006788
C06835,3006789
C11539,3006790
C01481,3006791
C04569,3006792
C04569,3006793
C08945,3006794
C00895,3006795
C05263,3006796
C07171,3006797
C04569,3006798
C09241,3006799
C04108,3006800
C00621,3006801
C13440,3006802
C00750,3006803
C07671,3006804
C09221,3006805
C01010,3006806
C11546,3006807
C00728,3006808
C00452,3006809
C01010,3006810
C00728,3006811
C07671,3006812
C10127,3006813
C12226,3006814
C07867,3006815
C02320,3006816
C01422,3006817
C08438,3006818
C10852,3006819
C00452,3006820
C02309,3006821
C04105,3006822
C00213,3006823
C10360,3006824
C00059,3006825
C01109,3006826
C10127,3006827
C11660,3006828
C00667,3006829
C00728,3006830
C11014,3006831
C02803,3006832
C00728,3006833
C02231,3006834
C01109,3006835
C13440,3006836
C00728,3006837
C00223,3006838
C07648,3006839
C03711,3006840
C04108,3006841
C11906,3006842
C02320,3006843
C09241,3006844
C06664,3006845
C09241,3006846
C09241,3006847
C06147,3006848
C02480,3006849
C11000,3006850
C12180,3006851
C12094,3006852
C11000,3006853
C01653,3006854
C02902,3006855
C03047,3006856
C13440,3006857
C09241,3006858
C11000,3006859
C00750,3006860
C03278,3006861
C02573,3006862
C00750,3006863
C09241,3006864
C00728,3006865
C03738,3006866
C01719,3006867
C07149,3006868
C02018,3006869
C09883,3006870
C11509,3006871
C11000,3006872
C02285,3006873
C08943,3006874
C05973,3006875
C13440,3006876
C10127,3006877
C02499,3006878
C09365,3006879
C11000,3006880
C07725,3006881
C00621,3006882
C04844,3006883
C07648,3006884
C04108,3006885
C12312,3006886
C06532,3006887
C03341,3006888
C11509,3006889
C03047,3006890
C02656,3006891
C02764,3006892
C11309,3006893
C02393,3006894
C09241,3006895
C04844,3006896
C08943,3006897
C12990,3006898
C02014,3006899
C08842,3006900
C06811,3006901
C00213,3006902
C07171,3006903
C00750,3006904
C08037,3006905
C11539,3006906
C05704,3006907
C09241,3006908
C09820,3006909
C06224,3006910
C04108,3006911
C04571,3006912
C13440,3006913
C04709,3006914
C10867,3006915
C09586,3006916
C12426,3006917
C09241,3006918
C01154,3006919
C08698,3006920
C11031,3006921
C06224,3006922
C05007,3006923
C08914,3006924
C07867,3006925
C13001,3006926
C05782,3006927
C03042,3006928
C11000,3006929
C07648,3006930
C02320,3006931
C11000,3006932
C09820,3006933
C11670,3006934
C05007,3006935
C03708,3006936
C06220,3006937
C08945,3006938
C09241,3006939
C10715,3006940
C12084,3006941
C03042,3006942
C04108,3006943
C07648,3006944
C06835,3006945
C08943,3006946
C11227,3006947
C12312,3006948
C12961,3006949
C11227,3006950
C11558,3006951
C03601,3006952
C03218,3006953
C11000,3006954
C08620,3006955
C06224,3006956
C03711,3006957
C02502,3006958
C11709,3006959
C13440,3006960
C11031,3006961
C02000,3006962
C01719,3006963
C03699,3006964
C07311,3006965
C09241,3006966
C11687,3006967
C06942,3006968
C04108,3006969
C09365,3006970
C06885,3006971
C02902,3006972
C06147,3006973
C09165,3006974
C10058,3006975
C09623,3006976
C06147,3006977
C07073,3006978
C09354,3006979
C09933,3006980
C09241,3006981
C02000,3006982
C08947,3006983
C13440,3006984
C11539,3006985
C12439,3006986
C03047,3006987
C07648,3006988
C08142,3006989
C01422,3006990
C07212,3006991
C12690,3006992
C03851,3006993
C05887,3006994
C00750,3006995
C11000,3006996
C03851,3006997
C08551,3006998
C02354,3006999
C09241,3007000
C02902,3007001
C10867,3007002
C06147,3007003
C03047,3007004
C03608,3007005
C04481,3007006
C09241,3007007
C11000,3007008
C05128,3007009
C11509,3007010
C01109,3007011
C13440,3007012
C07073,3007013
C05362,3007014
C11031,3007015
C03474,3007016
C03656,3007017
C03405,3007018
C13440,3007019
C06173,3007020
C03069,3007021
C13440,3007022
C01422,3007023
C09241,3007024
C09495,3007025
C07867,3007026
C00750,3007027
C06898,3007028
C13440,3007029
C01755,3007030
C02502,3007031
C10852,3007032
C12094,3007033
C00642,3007034
C13333,3007035
C03711,3007036
C07714,3007037
C04893,3007038
C03656,3007039
C08269,3007040
C06898,3007041
C01333,3007042
C02250,3007043
C11539,3007044
C03685,3007045
C00452,3007046
C04108,3007047
C08875,3007048
C02393,3007049
C00750,3007050
C05625,3007051
C10383,3007052
C10308,3007053
C12690,3007054
C02354,3007055
C12505,3007056
C13058,3007057
C00621,3007058
C07648,3007059
C07822,3007060
C03738,3007061
C09947,3007062
C01761,3007063
C00768,3007064
C02502,3007065
C06193,3007066
C07858,3007067
C09241,3007068
C03341,3007069
C05622,3007070
C13440,3007071
C07648,3007072
C12171,3007073
C06205,3007074
C03851,3007075
C04108,3007076
C10585,3007077
C12961,3007078
C02502,3007079
C09823,3007080
C13440,3007081
C07648,3007082
C12094,3007083
C07648,3007084
C07648,3007085
C04597,3007086
C03427,3007087
C00768,3007088
C09827,3007089
C04108,3007090
C04185,3007091
C01365,3007092
C06268,3007093
C11000,3007094
C02488,3007095
C12517,3007096
C08247,3007097
C03738,3007098
C01471,3007099
C11227,3007100
C12094,3007101
C06220,3007102
C10867,3007103
C07648,3007104
C13440,3007105
C03550,3007106
C09221,3007107
C11709,3007108
C07871,3007109
C00854,3007110
C00272,3007111
C03656,3007112
C05285,3007113
C06658,3007114
C05560,3007115
C03394,3007116
C11709,3007117
C00854,3007118
C07648,3007119
C08083,3007120
C00129,3007121
C11227,3007122
C10035,3007123
C10404,3007124
C11709,3007125
C01849,3007126
C10139,3007127
C03125,3007128
C03738,3007129
C02354,3007130
C00059,3007131
C11000,3007132
C02245,3007133
C08820,3007134
C00452,3007135
C13440,3007136
C11923,3007137
C08547,3007138
C00750,3007139
C11867,3007140
C01694,3007141
C06237,3007142
C00873,3007143
C05622,3007144
C07648,3007145
C11019,3007146
C06971,3007147
C00768,3007148
C00204,3007149
C11709,3007150
C13440,3007151
C07096,3007152
