transaction_id,device_id
3122872,DEVICE_UNKNOWN_DEVICE
3122873,DEVICE_Trident/7.0
3122874,DEVICE_UNKNOWN_DEVICE
3122875,DEVICE_Lenovo A2016b30 Build/MRA58K
3122876,DEVICE_UNKNOWN_DEVICE
3122877,DEVICE_UNKNOWN_DEVICE
3122878,DEVICE_UNKNOWN_DEVICE
3122879,DEVICE_UNKNOWN_DEVICE
3122880,DEVICE_Trident/7.0
3122881,DEVICE_UNKNOWN_DEVICE
3122882,DEVICE_UNKNOWN_DEVICE
3122883,DEVICE_UNKNOWN_DEVICE
3122884,DEVICE_UNKNOWN_DEVICE
3122885,DEVICE_Windows
3122886,DEVICE_UNKNOWN_DEVICE
3122887,DEVICE_UNKNOWN_DEVICE
3122888,DEVICE_rv:57.0
3122889,DEVICE_MacOS
3122890,DEVICE_UNKNOWN_DEVICE
3122891,DEVICE_iOS Device
3122892,DEVICE_UNKNOWN_DEVICE
3122893,DEVICE_UNKNOWN_DEVICE
3122894,DEVICE_Windows
3122895,DEVICE_UNKNOWN_DEVICE
3122896,DEVICE_UNKNOWN_DEVICE
3122897,DEVICE_Windows
3122898,DEVICE_MacOS
3122899,DEVICE_UNKNOWN_DEVICE
3122900,DEVICE_iOS Device
3122901,DEVICE_UNKNOWN_DEVICE
3122902,DEVICE_UNKNOWN_DEVICE
3122903,DEVICE_UNKNOWN_DEVICE
3122904,DEVICE_Windows
3122905,DEVICE_SM-S727VL Build/MMB29M
3122906,DEVICE_UNKNOWN_DEVICE
3122907,DEVICE_SM-N950U Build/NMF26X
3122908,DEVICE_UNKNOWN_DEVICE
3122909,DEVICE_Lenovo A6020l37 Build/LMY47V
3122910,DEVICE_UNKNOWN_DEVICE
3122911,DEVICE_UNKNOWN_DEVICE
3122912,DEVICE_iOS Device
3122913,DEVICE_Windows
3122914,DEVICE_UNKNOWN_DEVICE
3122915,DEVICE_UNKNOWN_DEVICE
3122916,DEVICE_UNKNOWN_DEVICE
3122917,DEVICE_UNKNOWN_DEVICE
3122918,DEVICE_UNKNOWN_DEVICE
3122919,DEVICE_UNKNOWN_DEVICE
3122920,DEVICE_iOS Device
3122921,DEVICE_MacOS
3122922,DEVICE_iOS Device
3122923,DEVICE_UNKNOWN_DEVICE
3122924,DEVICE_UNKNOWN_DEVICE
3122925,DEVICE_rv:11.0
3122926,DEVICE_UNKNOWN_DEVICE
3122927,DEVICE_UNKNOWN_DEVICE
3122928,DEVICE_UNKNOWN_DEVICE
3122929,DEVICE_XT1021 Build/KXC21.5-40
3122930,DEVICE_UNKNOWN_DEVICE
3122931,DEVICE_UNKNOWN_DEVICE
3122932,DEVICE_UNKNOWN_DEVICE
3122933,DEVICE_UNKNOWN_DEVICE
3122934,DEVICE_UNKNOWN_DEVICE
3122935,DEVICE_SM-G531H Build/LMY48B
3122936,DEVICE_SAMSUNG SM-J701M Build/NRD90M
3122937,DEVICE_UNKNOWN_DEVICE
3122938,DEVICE_iOS Device
3122939,DEVICE_UNKNOWN_DEVICE
3122940,DEVICE_4013M Build/KOT49H
3122941,DEVICE_Windows
3122942,DEVICE_UNKNOWN_DEVICE
3122943,DEVICE_UNKNOWN_DEVICE
3122944,DEVICE_UNKNOWN_DEVICE
3122945,DEVICE_UNKNOWN_DEVICE
3122946,DEVICE_UNKNOWN_DEVICE
3122947,DEVICE_UNKNOWN_DEVICE
3122948,DEVICE_iOS Device
3122949,DEVICE_UNKNOWN_DEVICE
3122950,DEVICE_UNKNOWN_DEVICE
3122951,DEVICE_UNKNOWN_DEVICE
3122952,DEVICE_UNKNOWN_DEVICE
3122953,DEVICE_UNKNOWN_DEVICE
3122954,DEVICE_UNKNOWN_DEVICE
3122955,DEVICE_MacOS
3122956,DEVICE_UNKNOWN_DEVICE
3122957,DEVICE_Windows
3122958,DEVICE_UNKNOWN_DEVICE
3122959,DEVICE_UNKNOWN_DEVICE
3122960,DEVICE_UNKNOWN_DEVICE
3122961,DEVICE_UNKNOWN_DEVICE
3122962,DEVICE_UNKNOWN_DEVICE
3122963,DEVICE_iOS Device
3122964,DEVICE_UNKNOWN_DEVICE
3122965,DEVICE_UNKNOWN_DEVICE
3122966,DEVICE_UNKNOWN_DEVICE
3122967,DEVICE_LG-K410 Build/LRX22G
3122968,DEVICE_5010G Build/MRA58K
3122969,DEVICE_UNKNOWN_DEVICE
3122970,DEVICE_UNKNOWN_DEVICE
3122971,DEVICE_iOS Device
3122972,DEVICE_UNKNOWN_DEVICE
3122973,DEVICE_UNKNOWN_DEVICE
3122974,DEVICE_UNKNOWN_DEVICE
3122975,DEVICE_Windows
3122976,DEVICE_Windows
3122977,DEVICE_UNKNOWN_DEVICE
3122978,DEVICE_UNKNOWN_DEVICE
3122979,DEVICE_UNKNOWN_DEVICE
3122980,DEVICE_UNKNOWN_DEVICE
3122981,DEVICE_UNKNOWN_DEVICE
3122982,DEVICE_UNKNOWN_DEVICE
3122983,DEVICE_UNKNOWN_DEVICE
3122984,DEVICE_UNKNOWN_DEVICE
3122985,DEVICE_iOS Device
3122986,DEVICE_Moto E (4) Build/NMA26.42-19
3122987,DEVICE_iOS Device
3122988,DEVICE_UNKNOWN_DEVICE
3122989,DEVICE_UNKNOWN_DEVICE
3122990,DEVICE_SGH-I317M
3122991,DEVICE_UNKNOWN_DEVICE
3122992,DEVICE_MacOS
3122993,DEVICE_UNKNOWN_DEVICE
3122994,DEVICE_rv:11.0
3122995,DEVICE_UNKNOWN_DEVICE
3122996,DEVICE_UNKNOWN_DEVICE
3122997,DEVICE_Windows
3122998,DEVICE_UNKNOWN_DEVICE
3122999,DEVICE_UNKNOWN_DEVICE
3123000,DEVICE_SAMSUNG SM-J327P Build/MMB29M
3123001,DEVICE_SAMSUNG SM-J701M Build/NRD90M
3123002,DEVICE_UNKNOWN_DEVICE
3123003,DEVICE_UNKNOWN_DEVICE
3123004,DEVICE_UNKNOWN_DEVICE
3123005,DEVICE_UNKNOWN_DEVICE
3123006,DEVICE_UNKNOWN_DEVICE
3123007,DEVICE_UNKNOWN_DEVICE
3123008,DEVICE_UNKNOWN_DEVICE
3123009,DEVICE_Trident/7.0
3123010,DEVICE_iOS Device
3123011,DEVICE_UNKNOWN_DEVICE
3123012,DEVICE_UNKNOWN_DEVICE
3123013,DEVICE_Windows
3123014,DEVICE_Windows
3123015,DEVICE_UNKNOWN_DEVICE
3123016,DEVICE_UNKNOWN_DEVICE
3123017,DEVICE_UNKNOWN_DEVICE
3123018,DEVICE_UNKNOWN_DEVICE
3123019,DEVICE_UNKNOWN_DEVICE
3123020,DEVICE_UNKNOWN_DEVICE
3123021,DEVICE_MacOS
3123022,DEVICE_UNKNOWN_DEVICE
3123023,DEVICE_LG-K410 Build/LRX22G
3123024,DEVICE_UNKNOWN_DEVICE
3123025,DEVICE_MacOS
3123026,DEVICE_UNKNOWN_DEVICE
3123027,DEVICE_iOS Device
3123028,DEVICE_UNKNOWN_DEVICE
3123029,DEVICE_Windows
3123030,DEVICE_Windows
3123031,DEVICE_Windows
3123032,DEVICE_UNKNOWN_DEVICE
3123033,DEVICE_UNKNOWN_DEVICE
3123034,DEVICE_UNKNOWN_DEVICE
3123035,DEVICE_UNKNOWN_DEVICE
3123036,DEVICE_UNKNOWN_DEVICE
3123037,DEVICE_MacOS
3123038,DEVICE_UNKNOWN_DEVICE
3123039,DEVICE_UNKNOWN_DEVICE
3123040,DEVICE_UNKNOWN_DEVICE
3123041,DEVICE_UNKNOWN_DEVICE
3123042,DEVICE_HUAWEI TAG-L13 Build/HUAWEITAG-L13
3123043,DEVICE_SM-J700M Build/MMB29K
3123044,DEVICE_UNKNOWN_DEVICE
3123045,DEVICE_UNKNOWN_DEVICE
3123046,DEVICE_SM-T817V Build/NRD90M
3123047,DEVICE_F3313
3123048,DEVICE_UNKNOWN_DEVICE
3123049,DEVICE_iOS Device
3123050,DEVICE_UNKNOWN_DEVICE
3123051,DEVICE_iOS Device
3123052,DEVICE_iOS Device
3123053,DEVICE_Windows
3123054,DEVICE_iOS Device
3123055,DEVICE_SAMSUNG SM-G955U Build/NRD90M
3123056,DEVICE_UNKNOWN_DEVICE
3123057,DEVICE_iOS Device
3123058,DEVICE_Windows
3123059,DEVICE_UNKNOWN_DEVICE
3123060,DEVICE_Windows
3123061,DEVICE_UNKNOWN_DEVICE
3123062,DEVICE_UNKNOWN_DEVICE
3123063,DEVICE_UNKNOWN_DEVICE
3123064,DEVICE_UNKNOWN_DEVICE
3123065,DEVICE_UNKNOWN_DEVICE
3123066,DEVICE_MacOS
3123067,DEVICE_UNKNOWN_DEVICE
3123068,DEVICE_UNKNOWN_DEVICE
3123069,DEVICE_UNKNOWN_DEVICE
3123070,DEVICE_UNKNOWN_DEVICE
3123071,DEVICE_UNKNOWN_DEVICE
3123072,DEVICE_UNKNOWN_DEVICE
3123073,DEVICE_Moto Z2 Play Build/NPSS26.118-19-11
3123074,DEVICE_SM-G920V Build/MMB29K
3123075,DEVICE_UNKNOWN_DEVICE
3123076,DEVICE_UNKNOWN_DEVICE
3123077,DEVICE_MacOS
3123078,DEVICE_UNKNOWN_DEVICE
3123079,DEVICE_UNKNOWN_DEVICE
3123080,DEVICE_UNKNOWN_DEVICE
3123081,DEVICE_UNKNOWN_DEVICE
3123082,DEVICE_iOS Device
3123083,DEVICE_UNKNOWN_DEVICE
3123084,DEVICE_Moto Z2 Play Build/NPSS26.118-19-11
3123085,DEVICE_UNKNOWN_DEVICE
3123086,DEVICE_UNKNOWN_DEVICE
3123087,DEVICE_UNKNOWN_DEVICE
3123088,DEVICE_UNKNOWN_DEVICE
3123089,DEVICE_UNKNOWN_DEVICE
3123090,DEVICE_Windows
3123091,DEVICE_iOS Device
3123092,DEVICE_UNKNOWN_DEVICE
3123093,DEVICE_SM-J500M Build/LMY48B
3123094,DEVICE_UNKNOWN_DEVICE
3123095,DEVICE_iOS Device
3123096,DEVICE_UNKNOWN_DEVICE
3123097,DEVICE_UNKNOWN_DEVICE
3123098,DEVICE_UNKNOWN_DEVICE
3123099,DEVICE_MacOS
3123100,DEVICE_UNKNOWN_DEVICE
3123101,DEVICE_UNKNOWN_DEVICE
3123102,DEVICE_UNKNOWN_DEVICE
3123103,DEVICE_MacOS
3123104,DEVICE_MacOS
3123105,DEVICE_Windows
3123106,DEVICE_UNKNOWN_DEVICE
3123107,DEVICE_UNKNOWN_DEVICE
3123108,DEVICE_UNKNOWN_DEVICE
3123109,DEVICE_UNKNOWN_DEVICE
3123110,DEVICE_UNKNOWN_DEVICE
3123111,DEVICE_UNKNOWN_DEVICE
3123112,DEVICE_UNKNOWN_DEVICE
3123113,DEVICE_UNKNOWN_DEVICE
3123114,DEVICE_UNKNOWN_DEVICE
3123115,DEVICE_UNKNOWN_DEVICE
3123116,DEVICE_UNKNOWN_DEVICE
3123117,DEVICE_UNKNOWN_DEVICE
3123118,DEVICE_Windows
3123119,DEVICE_UNKNOWN_DEVICE
3123120,DEVICE_iOS Device
3123121,DEVICE_UNKNOWN_DEVICE
3123122,DEVICE_UNKNOWN_DEVICE
3123123,DEVICE_UNKNOWN_DEVICE
3123124,DEVICE_UNKNOWN_DEVICE
3123125,DEVICE_UNKNOWN_DEVICE
3123126,DEVICE_UNKNOWN_DEVICE
3123127,DEVICE_Windows
3123128,DEVICE_Windows
3123129,DEVICE_Windows
3123130,DEVICE_SM-G950F Build/NRD90M
3123131,DEVICE_UNKNOWN_DEVICE
3123132,DEVICE_UNKNOWN_DEVICE
3123133,DEVICE_UNKNOWN_DEVICE
3123134,DEVICE_UNKNOWN_DEVICE
3123135,DEVICE_MacOS
3123136,DEVICE_UNKNOWN_DEVICE
3123137,DEVICE_UNKNOWN_DEVICE
3123138,DEVICE_iOS Device
3123139,DEVICE_Trident/7.0
3123140,DEVICE_UNKNOWN_DEVICE
3123141,DEVICE_UNKNOWN_DEVICE
3123142,DEVICE_UNKNOWN_DEVICE
3123143,DEVICE_UNKNOWN_DEVICE
3123144,DEVICE_MacOS
3123145,DEVICE_UNKNOWN_DEVICE
3123146,DEVICE_UNKNOWN_DEVICE
3123147,DEVICE_UNKNOWN_DEVICE
3123148,DEVICE_UNKNOWN_DEVICE
3123149,DEVICE_UNKNOWN_DEVICE
3123150,DEVICE_UNKNOWN_DEVICE
3123151,DEVICE_UNKNOWN_DEVICE
3123152,DEVICE_Windows
3123153,DEVICE_UNKNOWN_DEVICE
3123154,DEVICE_UNKNOWN_DEVICE
3123155,DEVICE_Windows
3123156,DEVICE_Windows
3123157,DEVICE_UNKNOWN_DEVICE
3123158,DEVICE_UNKNOWN_DEVICE
3123159,DEVICE_UNKNOWN_DEVICE
3123160,DEVICE_UNKNOWN_DEVICE
3123161,DEVICE_UNKNOWN_DEVICE
3123162,DEVICE_Trident/7.0
3123163,DEVICE_UNKNOWN_DEVICE
3123164,DEVICE_UNKNOWN_DEVICE
3123165,DEVICE_UNKNOWN_DEVICE
3123166,DEVICE_UNKNOWN_DEVICE
3123167,DEVICE_UNKNOWN_DEVICE
3123168,DEVICE_MacOS
3123169,DEVICE_UNKNOWN_DEVICE
3123170,DEVICE_UNKNOWN_DEVICE
3123171,DEVICE_UNKNOWN_DEVICE
3123172,DEVICE_UNKNOWN_DEVICE
3123173,DEVICE_iOS Device
3123174,DEVICE_UNKNOWN_DEVICE
3123175,DEVICE_UNKNOWN_DEVICE
3123176,DEVICE_UNKNOWN_DEVICE
3123177,DEVICE_Windows
3123178,DEVICE_UNKNOWN_DEVICE
3123179,DEVICE_UNKNOWN_DEVICE
3123180,DEVICE_Windows
3123181,DEVICE_SM-G950F Build/NRD90M
3123182,DEVICE_UNKNOWN_DEVICE
3123183,DEVICE_UNKNOWN_DEVICE
3123184,DEVICE_UNKNOWN_DEVICE
3123185,DEVICE_Windows
3123186,DEVICE_rv:48.0
3123187,DEVICE_UNKNOWN_DEVICE
3123188,DEVICE_rv:57.0
3123189,DEVICE_UNKNOWN_DEVICE
3123190,DEVICE_Windows
3123191,DEVICE_SM-G950F Build/NRD90M
3123192,DEVICE_Windows
3123193,DEVICE_UNKNOWN_DEVICE
3123194,DEVICE_UNKNOWN_DEVICE
3123195,DEVICE_UNKNOWN_DEVICE
3123196,DEVICE_rv:57.0
3123197,DEVICE_iOS Device
3123198,DEVICE_UNKNOWN_DEVICE
3123199,DEVICE_UNKNOWN_DEVICE
3123200,DEVICE_UNKNOWN_DEVICE
3123201,DEVICE_UNKNOWN_DEVICE
3123202,DEVICE_MacOS
3123203,DEVICE_Moto Z2 Play Build/NPSS26.118-19-11
3123204,DEVICE_UNKNOWN_DEVICE
3123205,DEVICE_UNKNOWN_DEVICE
3123206,DEVICE_UNKNOWN_DEVICE
3123207,DEVICE_UNKNOWN_DEVICE
3123208,DEVICE_UNKNOWN_DEVICE
3123209,DEVICE_UNKNOWN_DEVICE
3123210,DEVICE_MacOS
3123211,DEVICE_UNKNOWN_DEVICE
3123212,DEVICE_MacOS
3123213,DEVICE_UNKNOWN_DEVICE
3123214,DEVICE_UNKNOWN_DEVICE
3123215,DEVICE_UNKNOWN_DEVICE
3123216,DEVICE_UNKNOWN_DEVICE
3123217,DEVICE_UNKNOWN_DEVICE
3123218,DEVICE_UNKNOWN_DEVICE
3123219,DEVICE_UNKNOWN_DEVICE
3123220,DEVICE_MacOS
3123221,DEVICE_Windows
3123222,DEVICE_UNKNOWN_DEVICE
3123223,DEVICE_UNKNOWN_DEVICE
3123224,DEVICE_UNKNOWN_DEVICE
3123225,DEVICE_iOS Device
3123226,DEVICE_UNKNOWN_DEVICE
3123227,DEVICE_UNKNOWN_DEVICE
3123228,DEVICE_UNKNOWN_DEVICE
3123229,DEVICE_UNKNOWN_DEVICE
3123230,DEVICE_Windows
3123231,DEVICE_UNKNOWN_DEVICE
3123232,DEVICE_SM-T817V Build/NRD90M
3123233,DEVICE_rv:11.0
3123234,DEVICE_UNKNOWN_DEVICE
3123235,DEVICE_UNKNOWN_DEVICE
3123236,DEVICE_UNKNOWN_DEVICE
3123237,DEVICE_Windows
3123238,DEVICE_UNKNOWN_DEVICE
3123239,DEVICE_iOS Device
3123240,DEVICE_UNKNOWN_DEVICE
3123241,DEVICE_iOS Device
3123242,DEVICE_iOS Device
3123243,DEVICE_UNKNOWN_DEVICE
3123244,DEVICE_Windows
3123245,DEVICE_UNKNOWN_DEVICE
3123246,DEVICE_UNKNOWN_DEVICE
3123247,DEVICE_UNKNOWN_DEVICE
3123248,DEVICE_UNKNOWN_DEVICE
3123249,DEVICE_UNKNOWN_DEVICE
3123250,DEVICE_UNKNOWN_DEVICE
3123251,DEVICE_SM-T817V Build/NRD90M
3123252,DEVICE_UNKNOWN_DEVICE
3123253,DEVICE_MacOS
3123254,DEVICE_UNKNOWN_DEVICE
3123255,DEVICE_UNKNOWN_DEVICE
3123256,DEVICE_rv:11.0
3123257,DEVICE_Windows
3123258,DEVICE_UNKNOWN_DEVICE
3123259,DEVICE_UNKNOWN_DEVICE
3123260,DEVICE_Windows
3123261,DEVICE_UNKNOWN_DEVICE
3123262,DEVICE_UNKNOWN_DEVICE
3123263,DEVICE_UNKNOWN_DEVICE
3123264,DEVICE_UNKNOWN_DEVICE
3123265,DEVICE_UNKNOWN_DEVICE
3123266,DEVICE_MacOS
3123267,DEVICE_UNKNOWN_DEVICE
3123268,DEVICE_UNKNOWN_DEVICE
3123269,DEVICE_UNKNOWN_DEVICE
3123270,DEVICE_UNKNOWN_DEVICE
3123271,DEVICE_Trident/7.0
3123272,DEVICE_UNKNOWN_DEVICE
3123273,DEVICE_UNKNOWN_DEVICE
3123274,DEVICE_Windows
3123275,DEVICE_UNKNOWN_DEVICE
3123276,DEVICE_LG-E450f
3123277,DEVICE_UNKNOWN_DEVICE
3123278,DEVICE_UNKNOWN_DEVICE
3123279,DEVICE_rv:57.0
3123280,DEVICE_iOS Device
3123281,DEVICE_UNKNOWN_DEVICE
3123282,DEVICE_iOS Device
3123283,DEVICE_iOS Device
3123284,DEVICE_UNKNOWN_DEVICE
3123285,DEVICE_UNKNOWN_DEVICE
3123286,DEVICE_UNKNOWN_DEVICE
3123287,DEVICE_UNKNOWN_DEVICE
3123288,DEVICE_UNKNOWN_DEVICE
3123289,DEVICE_MacOS
3123290,DEVICE_MacOS
3123291,DEVICE_Windows
3123292,DEVICE_Windows
3123293,DEVICE_Windows
3123294,DEVICE_UNKNOWN_DEVICE
3123295,DEVICE_UNKNOWN_DEVICE
3123296,DEVICE_UNKNOWN_DEVICE
3123297,DEVICE_UNKNOWN_DEVICE
3123298,DEVICE_UNKNOWN_DEVICE
3123299,DEVICE_UNKNOWN_DEVICE
3123300,DEVICE_UNKNOWN_DEVICE
3123301,DEVICE_UNKNOWN_DEVICE
3123302,DEVICE_UNKNOWN_DEVICE
3123303,DEVICE_iOS Device
3123304,DEVICE_UNKNOWN_DEVICE
3123305,DEVICE_UNKNOWN_DEVICE
3123306,DEVICE_UNKNOWN_DEVICE
3123307,DEVICE_UNKNOWN_DEVICE
3123308,DEVICE_UNKNOWN_DEVICE
3123309,DEVICE_iOS Device
3123310,DEVICE_Windows
3123311,DEVICE_iOS Device
3123312,DEVICE_iOS Device
3123313,DEVICE_UNKNOWN_DEVICE
3123314,DEVICE_UNKNOWN_DEVICE
3123315,DEVICE_UNKNOWN_DEVICE
3123316,DEVICE_UNKNOWN_DEVICE
3123317,DEVICE_UNKNOWN_DEVICE
3123318,DEVICE_iOS Device
3123319,DEVICE_UNKNOWN_DEVICE
3123320,DEVICE_Windows
3123321,DEVICE_Windows
3123322,DEVICE_BBB100-1
3123323,DEVICE_UNKNOWN_DEVICE
3123324,DEVICE_UNKNOWN_DEVICE
3123325,DEVICE_UNKNOWN_DEVICE
3123326,DEVICE_Windows
3123327,DEVICE_UNKNOWN_DEVICE
3123328,DEVICE_UNKNOWN_DEVICE
3123329,DEVICE_UNKNOWN_DEVICE
3123330,DEVICE_UNKNOWN_DEVICE
3123331,DEVICE_Windows
3123332,DEVICE_SM-J730GM Build/NRD90M
3123333,DEVICE_UNKNOWN_DEVICE
3123334,DEVICE_UNKNOWN_DEVICE
3123335,DEVICE_UNKNOWN_DEVICE
3123336,DEVICE_UNKNOWN_DEVICE
3123337,DEVICE_UNKNOWN_DEVICE
3123338,DEVICE_UNKNOWN_DEVICE
3123339,DEVICE_UNKNOWN_DEVICE
3123340,DEVICE_iOS Device
3123341,DEVICE_UNKNOWN_DEVICE
3123342,DEVICE_UNKNOWN_DEVICE
3123343,DEVICE_UNKNOWN_DEVICE
3123344,DEVICE_UNKNOWN_DEVICE
3123345,DEVICE_Trident/7.0
3123346,DEVICE_UNKNOWN_DEVICE
3123347,DEVICE_LG-LS997 Build/NRD90M
3123348,DEVICE_UNKNOWN_DEVICE
3123349,DEVICE_UNKNOWN_DEVICE
3123350,DEVICE_UNKNOWN_DEVICE
3123351,DEVICE_UNKNOWN_DEVICE
3123352,DEVICE_UNKNOWN_DEVICE
3123353,DEVICE_UNKNOWN_DEVICE
3123354,DEVICE_Windows
3123355,DEVICE_Windows
3123356,DEVICE_UNKNOWN_DEVICE
3123357,DEVICE_UNKNOWN_DEVICE
3123358,DEVICE_UNKNOWN_DEVICE
3123359,DEVICE_UNKNOWN_DEVICE
3123360,DEVICE_UNKNOWN_DEVICE
3123361,DEVICE_iOS Device
3123362,DEVICE_UNKNOWN_DEVICE
3123363,DEVICE_UNKNOWN_DEVICE
3123364,DEVICE_UNKNOWN_DEVICE
3123365,DEVICE_UNKNOWN_DEVICE
3123366,DEVICE_UNKNOWN_DEVICE
3123367,DEVICE_UNKNOWN_DEVICE
3123368,DEVICE_UNKNOWN_DEVICE
3123369,DEVICE_UNKNOWN_DEVICE
3123370,DEVICE_UNKNOWN_DEVICE
3123371,DEVICE_UNKNOWN_DEVICE
3123372,DEVICE_Windows
3123373,DEVICE_iOS Device
3123374,DEVICE_UNKNOWN_DEVICE
3123375,DEVICE_UNKNOWN_DEVICE
3123376,DEVICE_UNKNOWN_DEVICE
3123377,DEVICE_UNKNOWN_DEVICE
3123378,DEVICE_iOS Device
3123379,DEVICE_UNKNOWN_DEVICE
3123380,DEVICE_Windows
3123381,DEVICE_Windows
3123382,DEVICE_UNKNOWN_DEVICE
3123383,DEVICE_UNKNOWN_DEVICE
3123384,DEVICE_UNKNOWN_DEVICE
3123385,DEVICE_Windows
3123386,DEVICE_UNKNOWN_DEVICE
3123387,DEVICE_UNKNOWN_DEVICE
3123388,DEVICE_Windows
3123389,DEVICE_Windows
3123390,DEVICE_iOS Device
3123391,DEVICE_Windows
3123392,DEVICE_iOS Device
3123393,DEVICE_Windows
3123394,DEVICE_Windows
3123395,DEVICE_LG-E450f
3123396,DEVICE_LG-LS997 Build/NRD90M
3123397,DEVICE_UNKNOWN_DEVICE
3123398,DEVICE_rv:11.0
3123399,DEVICE_Android 5.1
3123400,DEVICE_UNKNOWN_DEVICE
3123401,DEVICE_UNKNOWN_DEVICE
3123402,DEVICE_UNKNOWN_DEVICE
3123403,DEVICE_iOS Device
3123404,DEVICE_MacOS
3123405,DEVICE_UNKNOWN_DEVICE
3123406,DEVICE_Windows
3123407,DEVICE_UNKNOWN_DEVICE
3123408,DEVICE_UNKNOWN_DEVICE
3123409,DEVICE_UNKNOWN_DEVICE
3123410,DEVICE_Windows
3123411,DEVICE_iOS Device
3123412,DEVICE_UNKNOWN_DEVICE
3123413,DEVICE_UNKNOWN_DEVICE
3123414,DEVICE_UNKNOWN_DEVICE
3123415,DEVICE_Windows
3123416,DEVICE_UNKNOWN_DEVICE
3123417,DEVICE_UNKNOWN_DEVICE
3123418,DEVICE_UNKNOWN_DEVICE
3123419,DEVICE_Windows
3123420,DEVICE_UNKNOWN_DEVICE
3123421,DEVICE_Windows
3123422,DEVICE_Windows
3123423,DEVICE_MacOS
3123424,DEVICE_UNKNOWN_DEVICE
3123425,DEVICE_UNKNOWN_DEVICE
3123426,DEVICE_Windows
3123427,DEVICE_rv:11.0
3123428,DEVICE_Windows
3123429,DEVICE_UNKNOWN_DEVICE
3123430,DEVICE_UNKNOWN_DEVICE
3123431,DEVICE_Windows
3123432,DEVICE_UNKNOWN_DEVICE
3123433,DEVICE_UNKNOWN_DEVICE
3123434,DEVICE_Windows
3123435,DEVICE_UNKNOWN_DEVICE
3123436,DEVICE_UNKNOWN_DEVICE
3123437,DEVICE_UNKNOWN_DEVICE
3123438,DEVICE_Windows
3123439,DEVICE_rv:56.0
3123440,DEVICE_UNKNOWN_DEVICE
3123441,DEVICE_rv:57.0
3123442,DEVICE_UNKNOWN_DEVICE
3123443,DEVICE_UNKNOWN_DEVICE
3123444,DEVICE_Windows
3123445,DEVICE_UNKNOWN_DEVICE
3123446,DEVICE_Windows
3123447,DEVICE_Windows
3123448,DEVICE_UNKNOWN_DEVICE
3123449,DEVICE_D5106
3123450,DEVICE_UNKNOWN_DEVICE
3123451,DEVICE_UNKNOWN_DEVICE
3123452,DEVICE_UNKNOWN_DEVICE
3123453,DEVICE_UNKNOWN_DEVICE
3123454,DEVICE_UNKNOWN_DEVICE
3123455,DEVICE_iOS Device
3123456,DEVICE_Windows
3123457,DEVICE_iOS Device
3123458,DEVICE_UNKNOWN_DEVICE
3123459,DEVICE_Windows
3123460,DEVICE_Windows
3123461,DEVICE_UNKNOWN_DEVICE
3123462,DEVICE_UNKNOWN_DEVICE
3123463,DEVICE_iOS Device
3123464,DEVICE_UNKNOWN_DEVICE
3123465,DEVICE_MacOS
3123466,DEVICE_UNKNOWN_DEVICE
3123467,DEVICE_Windows
3123468,DEVICE_MacOS
3123469,DEVICE_iOS Device
3123470,DEVICE_iOS Device
3123471,DEVICE_UNKNOWN_DEVICE
3123472,DEVICE_UNKNOWN_DEVICE
3123473,DEVICE_Windows
3123474,DEVICE_Windows
3123475,DEVICE_Windows
3123476,DEVICE_UNKNOWN_DEVICE
3123477,DEVICE_Windows
3123478,DEVICE_UNKNOWN_DEVICE
3123479,DEVICE_UNKNOWN_DEVICE
3123480,DEVICE_Windows
3123481,DEVICE_UNKNOWN_DEVICE
3123482,DEVICE_UNKNOWN_DEVICE
3123483,DEVICE_rv:57.0
3123484,DEVICE_UNKNOWN_DEVICE
3123485,DEVICE_UNKNOWN_DEVICE
3123486,DEVICE_UNKNOWN_DEVICE
3123487,DEVICE_Beat
3123488,DEVICE_UNKNOWN_DEVICE
3123489,DEVICE_UNKNOWN_DEVICE
3123490,DEVICE_MacOS
3123491,DEVICE_UNKNOWN_DEVICE
3123492,DEVICE_Windows
3123493,DEVICE_MacOS
3123494,DEVICE_UNKNOWN_DEVICE
3123495,DEVICE_iOS Device
3123496,DEVICE_Windows
3123497,DEVICE_iOS Device
3123498,DEVICE_UNKNOWN_DEVICE
3123499,DEVICE_UNKNOWN_DEVICE
3123500,DEVICE_UNKNOWN_DEVICE
3123501,DEVICE_iOS Device
3123502,DEVICE_UNKNOWN_DEVICE
3123503,DEVICE_SAMSUNG SM-J510MN Build/MMB29M
3123504,DEVICE_MacOS
3123505,DEVICE_MacOS
3123506,DEVICE_es-us
3123507,DEVICE_M4 SS4452 Build/LMY47V
3123508,DEVICE_Windows
3123509,DEVICE_UNKNOWN_DEVICE
3123510,DEVICE_Trident/7.0
3123511,DEVICE_SM-G531H Build/LMY48B
3123512,DEVICE_UNKNOWN_DEVICE
3123513,DEVICE_UNKNOWN_DEVICE
3123514,DEVICE_UNKNOWN_DEVICE
3123515,DEVICE_iOS Device
3123516,DEVICE_UNKNOWN_DEVICE
3123517,DEVICE_UNKNOWN_DEVICE
3123518,DEVICE_AX920
3123519,DEVICE_UNKNOWN_DEVICE
3123520,DEVICE_Windows
3123521,DEVICE_GT-I9060L Build/JDQ39
3123522,DEVICE_Windows
3123523,DEVICE_UNKNOWN_DEVICE
3123524,DEVICE_UNKNOWN_DEVICE
